date,NAV_apple_price,Log_Return_apple_price,NAV_lockheed_martin_price,Log_Return_lockheed_martin_price,NAV_nvidia_price,Log_Return_nvidia_price,NAV_procter_gamble_price,Log_Return_procter_gamble_price,NAV_johnson_johnson_price,Log_Return_johnson_johnson_price,NAV_toyota_price,Log_Return_toyota_price,NAV_nestle_price,Log_Return_nestle_price,NAV_x_steel_price,Log_Return_x_steel_price,NAV
2005-01-18,111.62899114097326,0.006390275893895802,104.279706135223,0.009420354876487371,92.66311216457322,0.015680726544565742,101.44956692888941,0.0019672033902929493,100.20667616774678,0.005249302548051729,99.1889800619447,-0.009616583593163357,99.00536079018899,-0.013814298962934735,102.02882853641226,-0.0031763037951263997,101.33259464864554
2005-01-19,110.41235342985027,-0.010958768867302966,103.09907391682289,-0.011386362420973167,90.54300978722328,-0.023145482270782333,103.1603698752544,0.01672296900956964,99.87278975926228,-0.0033375410802159084,97.81271681357073,-0.013972322678472942,98.62278832613491,-0.0038716442333700534,101.66362599199913,-0.003585826844472885,100.66269084217866
2005-01-20,111.3287622783097,0.008265621492756722,101.45731856333194,-0.016052205325644626,90.75470502524114,0.0023353337293687683,103.19679055877027,0.00035298686817982974,99.34819601328641,-0.005266462832074353,96.2275596450703,-0.016338797916092333,98.31673918676893,-0.0031080544327547776,101.82589329642653,0.0015948471389508835,100.31164430084567
2005-01-21,111.37614254013354,0.0004254981503646163,100.99607082214705,-0.004556589945367844,90.9247543704241,0.0018719716076539203,101.28572872701064,-0.01869223327055019,98.33066521848333,-0.010294877007288405,96.84198240890534,0.0063648033918025605,98.699311650823,0.0038836728610331713,102.08969716102563,0.0025873844288034384,100.0841809579562
2005-01-24,111.80276430594944,0.003823141635423012,100.47962290809059,-0.005126663525811481,87.27736065843777,-0.040941188284649606,100.48487602406776,-0.007938291204530403,97.75835950355291,-0.005837219505389741,96.5716273495729,-0.002795617492993345,99.46439351298115,0.007721753719260309,102.19105910004892,0.0009923788143051903,99.4690162228295
2005-01-25,113.84102566510204,0.01806667757746259,100.09219971887106,-0.003863191409226801,88.80407316167005,0.017341416751729104,101.43132614063494,0.009374750892197489,101.30364043149304,0.03562363331427817,95.53943180570154,-0.010745924582516051,99.3878954411158,-0.0007693959777019915,103.79387161475933,0.015562739069920685,100.48583009538096
2005-01-26,114.15705197366425,0.002772185750195462,101.8815667911966,0.01771927038523449,89.94911600235304,0.01281161480846165,100.90345180833839,-0.0052178427781987904,102.78214903254784,0.014489342658149388,96.76824715364621,0.012779854441641836,100.68857116388145,0.013001969378858252,101.52164208556746,-0.0221349303975445,101.07611904883042
2005-01-27,114.77325716128021,0.005383355992537719,104.03982613638823,0.02096274067259142,97.15880799534104,0.07710270289517841,100.68507398453802,-0.002166570824049615,102.09858029674743,-0.00667287035229096,95.36742812329359,-0.014581819326658165,100.9946139569883,0.0030348888810466496,103.44897085078345,0.018806457594387836,102.40865468225827
2005-01-28,116.89038100091663,0.01827807590568343,104.00292632755081,-0.0003547329458713135,97.03157885483486,-0.0013103548612734745,98.55565259368281,-0.021376176565821376,102.7345019230791,0.006209189087528588,94.6792851841801,-0.007241861062266125,100.9946139569883,0.0,103.40836726581662,-0.00039257573222197634,102.33508629681116
2005-01-31,121.50413343819385,0.03871170117244433,106.64087086754041,0.02504780575148087,97.20104936861371,0.0017450266552404196,96.8811850103945,-0.01713605867211877,102.86163654162156,0.0012367414650540378,96.08011176440509,0.014687106204935765,100.76508814231042,-0.0022752404103055218,105.0923226239615,0.016153346784298445,103.35378398579766
2005-02-01,122.49954264209447,0.00815901417451649,108.31947619396703,0.015618131162588408,99.0244520916786,0.01858530308090463,96.22600277989514,-0.006785710589345578,104.00632356535476,0.01106695020637333,96.64539276479337,0.005866194231186937,100.61206674575699,-0.001519749607054425,105.13288026487065,0.0003858494686176566,104.02311141573058
2005-02-02,125.81758193238514,0.026725799045546863,108.61461241063829,0.0027209776081001595,104.53793664907275,0.054183225197623516,97.1905718667993,0.009974089191972742,104.92840886850692,0.008826596506479304,96.73140213610564,0.000889552203282483,101.37718014089013,0.007575819666359651,107.6485934716905,0.02364708158588353,105.80193158295342
2005-02-03,122.94193707201927,-0.02312090789572855,107.58160439455767,-0.009556280796586655,103.43511908759655,-0.010605488237833971,96.89942579864898,-0.003000116338077565,104.37201794370135,-0.0053166851488161485,95.24452094462642,-0.015490597987460563,101.22415239807758,-0.0015106294711453613,107.81088836182634,0.001506500613937794,104.92130022490997
2005-02-04,124.56936151034456,0.013150493742025484,106.34573465086915,-0.011554236108968913,109.37253132984634,0.05581522630230525,95.7709515179942,-0.01171417423500088,105.31001800865543,0.008946940235016397,96.62077664312801,0.014346307752437873,100.59677219516983,-0.006217216822842682,106.51247411750725,-0.012116552431495958,105.61248864518303
2005-02-07,124.72743730164935,0.0012681736247214098,107.24956833636972,0.00846309883727435,108.05748964604919,-0.012096376690325166,95.60712551387282,-0.0017120669898985277,105.64387201571994,0.003165187290452507,95.51487600395885,-0.01151179218287181,99.92347039515967,-0.006715574664620277,108.541284271478,0.018868494652160676,105.61397842926627
2005-02-08,127.82427307652259,0.024525599124760548,108.28257635245032,0.009585724927342219,109.11811522638594,0.009767524426331296,94.60611751067927,-0.010525210844807235,105.45309984706567,-0.0018074368277840045,95.08478384816331,-0.004513049877686864,99.77046155891074,-0.0015324338070257365,108.5210008734823,-0.00018689011811709005,105.95430877777058
2005-02-09,124.41138589627462,-0.02706275147104582,107.82141586494261,-0.004267956207528777,105.30131759675548,-0.03560498960916856,93.75069469142133,-0.009083066234026447,105.23050891751697,-0.0021130358804355063,95.5885961792373,0.005284570960930996,99.08183995549068,-0.006925988292808097,104.30106726887108,-0.03966211605080769,104.39705325014945
2005-02-10,123.81100335637741,-0.004837466213296439,110.1273305884867,0.021160945467343466,107.76083993886517,0.02308839475328391,93.9509048177177,0.002133281791394596,105.13512822870602,-0.0009068087035586105,96.59619068142395,0.010485780387168997,100.7650881423104,0.016845772999136824,106.0661011439512,0.016780900817017094,105.51408476250117
2005-02-11,128.3141102477835,0.03572500772210608,110.10883081548695,-0.0001679994141318785,110.89926048211227,0.0287078993986397,94.91555916119846,0.010215288747270799,106.34063285938628,0.011401001063738316,97.19833930944176,0.006214319525405758,100.7650881423104,0.0,107.14140702084568,0.010087027456625968,106.87828158004561
2005-02-14,133.7177783481254,0.04125020308304464,109.5185209316897,-0.0053755718548236485,108.56641286768738,-0.021260140116633606,95.9165671963233,0.010491076480159008,105.38257994078837,-0.009050112597400127,97.93559383227664,0.007556430796453438,101.22415239807758,0.004545440588159874,108.05571386131668,0.008497440284427558,107.38498389317701
2005-02-15,139.69032146287677,0.04369653578983864,110.60690359531696,0.009888830745200049,109.5419851945915,0.008945816315414133,97.33625453700017,0.014692803632532265,105.2389362889454,-0.0013639981012855066,98.3657161480335,0.0043822733954280374,101.8362759296323,0.006028997286749702,107.06012629705359,-0.009256358546442476,108.43538054945464
2005-02-16,142.4079155237428,0.019267600980276137,110.58847862518877,-0.000166594528202573,109.16031553204223,-0.0034903158197157782,97.02677632514006,-0.003184540517091882,104.96744493241376,-0.0025830948224496975,97.39495911351507,-0.009917875390695238,101.60673114228389,-0.0022566013751018554,114.90319058103681,0.07069934814915003,109.40018377254148
2005-02-17,138.74227991988994,-0.026077473114578198,109.38935908459452,-0.010902292979450102,108.18476817868863,-0.008977004568284761,97.06320917448204,0.0003754222524784777,104.34476939743276,-0.005949747116669181,95.7852084532023,-0.0166661820516762,101.91276137508626,0.0030073823364107316,112.07887904118257,-0.024887052236742698,108.18074129003645
2005-02-18,137.16222303747085,-0.011453775775910377,109.18648487350171,-0.0018563283634365723,119.88960158962311,0.10273075076731178,97.37262039447035,0.0031826590999331594,104.47246585773087,0.0012230453684521187,97.28432607066507,0.015529614751720818,101.75973997853283,-0.0015026223405551372,116.63034125566553,0.03980655610509301,110.2648468021479
2005-02-22,134.76063039836973,-0.01766423862435864,108.22721415570926,-0.008824438818647239,121.41631409285539,0.012653919987903106,95.09757725833863,-0.023641572851985867,103.89767517480553,-0.005517029820247775,95.7852084532023,-0.015529614751720782,104.43765262798634,0.0259757234373561,114.37486598480365,-0.019528104789394297,109.56385370088047
2005-02-23,139.40591524793194,0.03388983459420551,108.00592742529389,-0.002046742752270009,117.47226290413602,-0.03302300724202242,97.35445879584506,0.023455038973354696,104.44056065528588,0.005211589769662516,95.47797068625965,-0.003212725340972504,103.13692011942292,-0.012532840771722656,117.42276378737759,0.02629943610191601,110.11010989004009
2005-02-24,140.51197010271127,0.007902750549870108,109.27874687908016,0.01171581950550648,120.56848314172683,0.02601567099568325,97.97321424394987,0.006335584796481885,105.20695546430514,0.007311302677757079,94.74072369353307,-0.007751611236066884,103.90203351455607,0.007391042745538273,121.3239895352523,0.032683778699065844,111.3858751099656
2005-02-25,140.60668032772637,0.0006738096419673416,110.79776045875653,0.013804632951598134,122.30689032800919,0.014315464341725575,98.62843910273754,0.00666553178536128,105.73388293388537,0.004995984367788252,95.35513890749573,0.006464289596877008,105.81482642261734,0.018242176168343095,128.252728596323,0.05553819275099725,113.09416261907585
2005-02-28,141.7601278352244,0.008169897381211355,109.70481514675654,-0.009913301553221761,122.9430343656367,0.005187732188790798,96.62639260195695,-0.020507729811654715,104.74395721426251,-0.009406529620396812,95.57629188345875,0.00231657065521696,106.27387805197311,0.004328871236636186,126.70849627294798,-0.01211361615845052,112.64879657188868
2005-03-01,140.62251547134755,-0.00805728358524376,110.22349450007867,0.004716812635900195,122.64632694180263,-0.002416290075547016,97.39082465331526,0.007880084229969385,106.42047689737163,0.015879140987748154,96.00639158912665,0.004489971853758151,107.49808723584843,0.011453537092226004,121.56776733194475,-0.04141728015984824,112.55945074851621
2005-03-02,139.4216502143183,-0.008576308773944528,110.64955031694943,0.0038579297501999594,119.04173734042722,-0.029830657205970765,97.53639767142477,0.001493614318579149,106.91545597205452,0.004640380607515235,96.06779993851828,0.0006394232457314299,106.35040137666121,-0.010733738504805199,123.15264918434427,0.012952773074191059,112.20885391166264
2005-03-03,132.05872121527267,-0.05425611491137375,110.5754390369827,-0.000670008238722192,117.43003762492923,-0.013631433791943785,97.3362545370002,-0.002054092275425205,106.58013260024528,-0.0031412700354828665,95.79747503914716,-0.002817863506312238,105.50878362951048,-0.007945109147518925,121.202022541645,-0.01596587505199466,110.82343653652835
2005-03-04,135.28206267144313,0.02411527053954191,111.03855671923964,0.004179504591588359,116.92112272780788,-0.004343189053036907,98.00962272970835,0.006894139453362107,108.160850206146,0.014722351891481533,96.80510723140344,0.010463425501359836,106.57994609790273,0.010101164523235314,124.85947967200188,0.029730181200251674,112.1652221628389
2005-03-07,135.09244176193573,-0.0014026540038880337,110.70512443882028,-0.003007368958449787,118.10842303582945,0.010103499150997378,97.73663826018333,-0.0027891684379275105,109.2786020483928,0.0102811304602155,96.39961611729264,-0.004197534122921219,106.04435858355434,-0.005037887347184358,119.8813121544905,-0.0406867543786829,111.66349246310544
2005-03-08,128.07705909284246,-0.05332719095503652,111.94634217933479,0.01114953894130408,112.12877774482382,-0.05195502980502438,97.09962982606665,-0.0065389335375875945,108.87942502259541,-0.0036595258642787903,96.58390148539014,0.0019098566178360591,107.02369055026,0.00919273318852086,115.47216470629442,-0.03747268525166972,109.88874548994619
2005-03-09,124.34820818855216,-0.02954634621357356,112.1500765744317,0.001818274940410272,109.20255690531495,-0.026443534152399584,96.46256049895685,-0.006582604034656021,108.19283105910917,-0.00632596966142516,96.620776643128,0.0003817211730358711,107.80414265536668,0.007265869854785749,113.17608585046571,-0.020084614989700444,108.81089782809754
2005-03-10,125.86507476233871,0.01212473725324923,112.1315394163358,-0.00016530251983624928,109.16031553204226,-0.0003868915381822734,96.95398371720664,0.005081512315218024,108.57606086503878,0.0035358413450836046,97.27202177488655,0.006717604636057812,108.26318172441796,0.004249043773807889,111.3067950547908,-0.016654579590372635,109.01171680680243
2005-03-11,127.25546064663294,0.010986069275307455,110.20498227627333,-0.017330534316716616,106.70080151444942,-0.022788916252330895,95.57079011886485,-0.014369240594679904,107.93733011489763,-0.005900167192483003,96.89113170246044,-0.0039234072396863795,108.87528000314991,0.005637876359532504,114.9031905810368,0.03179964467534109,108.81050360631805
2005-03-14,127.41346125250782,0.0012408316253818845,110.9274209263036,0.006534015004973571,109.71148845146998,0.027825417752290076,96.91760566197905,0.013993960691409735,108.28862228863936,0.003249309150133111,96.31358411612733,-0.005978625358133197,108.33969242269467,-0.004931415729588491,112.87130159698695,-0.01784170707332805,109.14776920861244
2005-03-15,129.43589996394167,0.015748378743681558,111.14971741378693,0.0020019761006486794,107.50639886185434,-0.02030371778975771,96.31699354779475,-0.00621642346460203,107.39446621648199,-0.008291435373645413,95.28142626232558,-0.010774475148927676,108.24787454741943,-0.0008478592013390758,115.30953895630337,0.021371909752277502,109.05719733723723
2005-03-16,130.1310554183814,0.005356283625570124,111.05711881162605,-0.0008334451729206923,105.68297948975577,-0.017106516769501385,96.11680778508189,-0.0020805683153310214,107.05913202531748,-0.0031273381954687604,94.70384853579522,-0.006080255499169537,108.5692245175248,0.0029642514985581694,112.26176062755322,-0.026786862605572125,108.41445826057253
2005-03-17,133.51239748042673,0.02565227730232043,111.57578571414258,0.004659399669389393,104.62242827510276,-0.010085905220729044,96.00757013004906,-0.0011371557112087349,106.96334079578725,-0.000895151192900467,93.80682675653593,-0.009517005319548346,107.4215765375717,-0.010626922765161199,114.17172856205339,0.016870412949234814,108.62530988768918
2005-03-18,135.7560520981729,0.016665201945035443,112.1686137652069,0.0052991667252321635,102.50230924871916,-0.0204726205218261,97.1905718667993,0.012246665626456725,107.37852981596949,0.003874087114003816,94.08944085194085,0.003008195022946946,105.66179867980476,-0.01651764588570872,113.3792968270744,-0.006964898857427051,108.5947210626867
2005-03-21,138.09440455003923,0.01707800172039469,111.05711881162607,-0.009958566394621386,106.02191996234569,0.03376053725064972,95.9893537053781,-0.012436423090917475,106.739820676216,-0.005965962587823676,94.06487752008982,-0.000261097722370678,104.51412544702892,-0.010921180859761171,114.61873566961138,0.010872471472771096,108.90901817245638
2005-03-22,135.3452403791657,-0.02010869205534769,110.96447034088415,-0.000834589793482248,104.1135044984968,-0.018164171413579594,94.73354719486832,-0.013169101912519137,106.6440510287505,-0.0008976278584759605,93.51191589546076,-0.005895859678144146,102.6778811164785,-0.01772551401775906,113.35895825766175,-0.011051872778118489,107.72243845198604
2005-03-23,134.46040153570624,-0.006559106840489421,111.13123012427207,0.0015016933184816036,106.36135657613914,0.02136062744662554,96.1532284366665,0.014874864052238227,108.89540464388315,0.02089116806397619,93.40132054268037,-0.0011833871992636099,103.21345607052237,0.0052025128337715035,110.6972081412994,-0.023760786304218594,108.16955658576153
2005-03-24,134.30235084121395,-0.00117613554195074,110.83479738985223,-0.0026709754999146187,106.57358069846008,0.0019933243018468477,95.73456129694056,-0.004363673213907963,108.71975852868938,-0.001614282302539775,91.92677380694097,-0.015913160465418394,103.28996042253996,0.0007409500222025378,110.6972081412994,0.0,107.86045288005363
2005-03-25,134.30235084121395,0.0,110.83479738985223,0.0,106.57358069846008,0.0,95.73456129694056,0.0,108.71975852868938,0.0,91.92677380694097,0.0,103.28996042253996,0.0,110.6972081412994,0.0,107.86045288005363
2005-03-28,134.3972613156911,0.0007064429878590982,111.52022404307736,0.006165175131736585,105.3857592756845,-0.011208129423495552,95.57079011886486,-0.0017121446616182965,109.13491517577455,0.003811321947597184,93.08930281715011,0.01256695451629519,103.28996042253996,0.0,105.8206506896335,-0.04505293287383201,107.40806461779341
2005-03-29,131.93230311030027,-0.018511114959888494,111.87224335017368,0.0031515798412718203,103.05348272311467,-0.022379412537410732,94.38773965494764,-0.012456042499783965,108.44831039293301,-0.006311213192854446,91.5557226214502,-0.016611500437883116,103.1369201194229,-0.0014827558383321792,101.43177746025854,-0.04235925723665228,105.85849050104173
2005-03-30,135.25035479148582,0.02483860514425122,113.87293673717267,0.017725700906226934,103.05348272311467,0.0,97.11777925886587,0.02851327291884042,108.65587250160412,0.001912097400824434,92.80482647260023,0.013550870522295663,104.59066767828062,0.01399690150188685,102.81347594585016,0.013530004153457115,107.38326754831832
2005-03-31,131.67950459807795,-0.026756566193983995,113.1133987713015,-0.006692392288934071,100.7633809476828,-0.022473097820735068,96.46256049895689,-0.006769502139594449,107.23478893154362,-0.013165035351995327,91.98858927628227,-0.00883410809162728,104.66715318984146,0.0007310170262654475,103.32144359022915,0.0049285067638277225,106.33301987054081
2005-04-01,129.21467145671932,-0.018895833688371978,113.29863339339863,0.0016362616567177498,99.78781694529552,-0.009728904215122609,95.75275338995935,-0.00738557528122596,106.739820676216,-0.004626428706532317,91.8525560318289,-0.001479900150237218,103.67252032628954,-0.009548257452961664,103.99199104054154,0.006468946789549329,105.75844438835348
2005-04-04,129.8467367797614,0.004879666033835683,114.11372054685009,0.007168393709980498,99.19441042214419,-0.005964435016923714,98.10063176231282,0.02422442285516645,108.5441124418185,0.016762365739962138,91.74124444914143,-0.0012125855669951596,102.14231244258687,-0.014870027192409261,101.59435726619193,-0.02332589206698143,105.87127681604629
2005-04-05,132.37471003612754,0.019281806344220928,115.78095668645994,0.014504601754880785,97.45549044562465,-0.0176859006301509,98.2826498275217,0.0018537027781226633,110.188705312095,0.01503774219649013,93.37372637188568,0.017637949399826054,103.06042832770983,0.00894843809731038,102.50868248910444,0.008959507318318231,106.78889436754011
2005-04-06,133.7651710008441,0.010449193941233259,115.03998084565448,-0.006420374113825445,98.93995269609961,0.015117362170326998,98.20983895488344,-0.0007411059468173673,109.8693615332506,-0.0029023612503164915,93.76946152907276,0.004229229516515348,102.98391762943311,-0.0007426624733419502,102.20388903235876,-0.002977772001988361,107.00540682458207
2005-04-07,137.6519976242119,0.028642936440415375,114.24339349788204,-0.006948524332556968,100.76338094768282,0.01826187769187025,100.23006535092541,0.02036179368150683,110.55598792647979,0.006230033122455646,94.67233386649019,0.009582579537925354,104.59066767828064,0.015481491995137181,102.30549909820424,0.0009936959387085592,108.25746459887407
2005-04-08,138.22086014271898,0.004124097813666895,113.5950661278185,-0.00569112976812628,99.4488764727056,-0.013131297556907898,99.19268535945169,-0.01040392176987136,109.59789178710663,-0.008703931897697779,93.69530405411926,-0.010373741318017254,105.41577417797849,0.007857956528262617,97.97757722647567,-0.043224777458991254,107.19736593386266
2005-04-11,132.46954543018234,-0.04250006844368232,115.31788887278405,0.01505249254458863,97.49773181889735,-0.019814593490193447,100.7215372644109,0.015295377095586773,109.99710121432402,0.003635874038315905,93.1634904323009,-0.005692159785214468,105.18048609223297,-0.0022344953641862575,98.01822675550015,0.0004147999985862873,106.73507078424345
2005-04-12,134.80796046656857,0.017498477443152506,115.05854297072015,-0.0022514977729781315,98.68552826812241,0.012109197928612524,101.04911011495577,0.0032469850555275396,109.59789178710663,-0.003635874038315963,93.29953120686258,0.0014591718776596437,104.94518538007605,-0.002239619831902244,99.01382349893784,0.010106023011349415,107.22324622207921
2005-04-13,129.6886985811715,-0.03871429818689468,114.7621102363003,-0.002579688941571318,94.57150265487164,-0.042582122024834496,100.48487602406774,-0.0055994085753689775,109.51804774912125,-0.0007287835078388521,92.2112199717655,-0.011733268436111034,104.47457774171687,-0.004494403236063616,94.48275500119212,-0.04684214060235888,105.2066134299634
2005-04-14,117.74367483118102,-0.0966269379329179,113.02073784975391,-0.015290056531723738,93.80815445028844,-0.008104403569415216,100.10265999838859,-0.0038109694734846157,110.57189189724936,0.00957655950886431,91.20946096752037,-0.010923184447703918,104.23927702955996,-0.00225476945077304,91.08953366257944,-0.0365744218672508,103.12139796365999
2005-04-15,111.70797900051207,-0.05262187858427337,109.87154999585387,-0.028259366511512143,90.54300978722333,-0.03542680259184202,99.73866649625913,-0.003642829148869357,110.81141324849602,0.002163861855329816,89.87378227542948,-0.014752363520519585,104.47457774171686,0.002254769450773035,87.18830793879702,-0.043772670565547546,100.92211528112803
2005-04-18,112.56118514944409,0.0076088058601350966,109.7418521105314,-0.0011811474086467456,89.90689904766315,-0.007050304193376864,99.37467909300838,-0.0036560865131780654,110.23660092686013,-0.0052008032682281805,89.23066460103196,-0.0071815127946886475,105.49422663322547,0.009712460953260883,91.92259656823371,0.05287664261858725,101.5213242884296
2005-04-19,117.2064699990063,0.04044013859192583,108.74151788417717,-0.009157138289008635,93.04479015163936,0.034306311861532796,98.88324367700119,-0.004957546368408707,110.25259133918026,0.00014504486305029723,89.84904553368288,0.006906236223488958,106.59230285937201,0.010355075739718536,94.8891493446087,0.031762480025209996,102.94092590001421
2005-04-20,112.21357612996428,-0.043533095244305715,108.16721454040315,-0.005295357907894141,90.20357317342987,-0.031011951567870098,97.67578285022601,-0.012286141591648083,108.73568413816952,-0.013853997066299709,88.9214816746968,-0.010377238321577636,105.80795461391347,-0.007385601318126978,92.81658324582591,-0.02208403870098211,101.08914858363998
2005-04-21,117.4908887098536,0.04595680253818735,110.00118556178965,0.01681283101710684,95.20765501701601,0.05399130822713997,99.13938208561603,0.014873104071074469,109.03911312688905,0.0027866326947114444,90.0221876656923,0.012302417600179772,104.94518538007605,-0.008187532138788891,95.2142170201755,0.02550394649755805,103.20305664898292
2005-04-22,112.18195593133933,-0.046238628103462874,108.9267400227894,-0.009815597189412165,94.31706157786076,-0.009398246418056496,98.59056283081556,-0.005551214454631265,109.3584568774105,0.0029244279421991597,89.60165546660008,-0.004682373565700321,105.0236063684549,0.000746977599596726,92.28824947041814,-0.031212443703016412,101.89277290059003
2005-04-25,116.85883598772159,0.04084451675567166,110.68662466582042,0.016027460974941087,95.80155712640307,0.015616836784601736,98.48077704305092,-0.0011141731638104058,109.43826851397587,0.000729550590508554,90.99921747806323,0.015477111337779719,104.63141965236768,-0.003741261833642817,94.32018439852563,0.021778385866573536,103.25664452793322
2005-04-26,114.36240784955805,-0.021594254104611778,110.85332209714238,0.001504897561075321,95.37763776606427,-0.004434792764549324,97.63916122302601,-0.008582717226925012,108.60794445709611,-0.0076160742175910325,90.059311633229,-0.01038243591756214,103.92554904887197,-0.0067691173610213715,90.439278837622,-0.04201653781189064,101.98354293346738
2005-04-27,113.60404959058333,-0.006653268774228271,111.03855671923952,0.0016695939131649165,91.730294001179,-0.038991461421618405,97.93191515996213,0.0029938389767548185,109.102923531779,0.004547131083721395,90.28189710853431,0.002468493916444452,102.74902671373755,-0.011385387291671899,87.00540796998482,-0.03870839614909838,100.93230242626662
2005-04-28,112.30843662083164,-0.011470168791468624,112.02036623830348,0.008803197348816388,92.0269598024289,0.003228890863960473,98.77348835169872,0.008556738264926395,108.03317538455839,-0.009853329847324774,89.03277817740361,-0.01393236927996201,101.9646658418676,-0.007663041004802132,84.97350060349345,-0.023630827019381313,100.3599748310701
2005-04-29,113.9516085214457,0.014524886955901541,112.9096020568178,0.007906820580699293,93.00255710288356,0.010545413053621238,99.06619969227785,0.0029590782017332017,109.58195538659413,0.014234360884980594,89.9232482288143,0.009951912977390728,102.90587490454061,0.009188394594533637,86.88351448205127,0.022228857231081613,101.516372221895
2005-05-02,115.12085357984999,0.010208605627480655,114.59536293639721,0.01481982367073341,92.66311216457329,-0.0036565221546025917,100.25535883780545,0.011932209073625044,109.82147670951787,0.0021833880699944014,89.60165546660006,-0.0035827130340908304,104.31769167167968,0.013626236004329205,86.88351448205127,0.0,102.09849091224002
2005-05-03,114.425598053183,-0.006057664126542145,115.61423432084733,0.008851742492455735,92.1541889429351,-0.005507325395600214,100.43830872227214,0.0018231759613302073,109.74164349088778,-0.0007272006525990359,90.40555820717817,0.008931954100774736,105.25891336076407,0.00898218593674605,88.61057324447235,0.019682879827087222,102.56214403855189
2005-05-04,117.3961283962211,0.025629115843047872,118.33741622645766,0.023280920612996463,95.08039313341028,0.031259636292978905,100.87737875064889,0.004362012022765467,108.92729902697286,-0.007448229449114911,92.12464515058866,0.018836748576012224,106.2785811588363,0.00964061428282914,91.0895336625794,0.027591721883818532,104.29156157524024
2005-05-05,115.91084442834456,-0.012732615883406113,117.41118082926451,-0.00785786362847504,96.94656666901874,0.019437190394533732,100.21876154225767,-0.0065502954192592795,109.39036207985548,0.0042421098224992545,91.55572262145023,-0.006194721356284877,105.88638181633769,-0.0036971211809604214,88.793454830843,-0.025529968798075075,103.79354172686065
2005-05-06,117.68049712345855,0.01515198756970764,116.76286594268585,-0.00553704863455416,98.26109611754647,0.013468214313076222,100.16388692904582,-0.0005476982663142737,108.91134104439564,-0.004388621778326247,91.92676625706862,0.004044463792384718,105.57265390175655,-0.002967271119019952,89.93132037241757,0.012733331621024534,104.21238635525191
