date,forward_price,days_to_expiry,roll_date,daily_returns,log_returns,NAV
2005-04-25,1.8942358541473379,70.0,False,-0.001428258317700437,-0.0014292792508314243,1029.781861672963
2005-04-26,1.8894711236127795,69.0,False,-0.0025153839867017025,-0.0025185528801065214,1027.191564868315
2005-04-27,1.8867000248034702,68.0,False,-0.0014666002431467096,-0.0014676767539527206,1025.6850854695208
2005-04-28,1.8911765967247847,67.0,False,0.0023726993493735637,0.0023698889428941795,1028.1187278044765
2005-04-29,1.8931431874028066,66.0,False,0.0010398768054913354,0.0010393365081353882,1029.1878446228116
2005-04-30,1.8933898226640204,65.0,False,0.00013027818648625455,0.00013026970102029023,1029.3219253487628
2005-05-02,1.879313570332265,63.0,False,-0.007434418503396212,-0.007462191529121542,1021.6695153809985
2005-05-03,1.8785112360776002,62.0,False,-0.0004269294211093344,-0.00042702058142157496,1021.2333346062319
2005-05-04,1.8871986954192848,61.0,False,0.004624651252991274,0.004613990409205812,1025.956182626715
2005-05-05,1.8879881301995873,60.0,False,0.0004183103677524169,0.0004182229003620264,1026.3853507347674
2005-05-06,1.8778123145053556,59.0,False,-0.005389766774199001,-0.005404343969186767,1020.8533730738525
2005-05-07,1.8780453455412929,58.0,False,0.0001240970858147339,0.00012408938640835605,1020.9800580024951
2005-05-09,1.8713840620334028,56.0,False,-0.0035469236798274517,-0.003553228927526216,1017.3587196581344
2005-05-10,1.8731036303822173,55.0,False,0.0009188751703623765,0.0009184532630067036,1018.29354532498
2005-05-11,1.8610830989521052,54.0,False,-0.00641744067713923,-0.006438120973423204,1011.7587069059431
2005-05-12,1.851110547743995,53.0,False,-0.005358466375695592,-0.0053728744498151145,1006.3372318946704
2005-05-13,1.83787573077119,52.0,False,-0.007149663205655021,-0.007175344529386787,999.1422596153124
2005-05-14,1.8381022895023478,51.0,False,0.0001232720620685246,0.0001232644646922377,999.265425941955
2005-05-16,1.827937250447166,49.0,False,-0.005530181379586829,-0.005545529443839478,993.7393068901458
2005-05-17,1.8231879637561892,48.0,False,-0.0025981672455195337,-0.0026015483397393087,991.1574059723986
2005-05-18,1.8286847975233254,47.0,False,0.0030149572487365717,0.0030104213798110516,994.145703178174
2005-05-19,1.825119278659443,46.0,False,-0.0019497722454472344,-0.001951675525729565,992.2073454781865
2005-05-20,1.8187809094864733,45.0,False,-0.003472852019636319,-0.0034788963683547013,988.7615561945446
2005-05-21,1.8190049285474628,44.0,False,0.00012316989903560227,0.00012316231424639348,988.8833418555913
2005-05-23,1.8196275811922644,42.0,False,0.00034230398996171196,0.00034224541731699224,989.2218405691151
2005-05-24,1.8171057322332256,41.0,False,-0.0013859148900053908,-0.0013868761583065799,987.8508632907518
2005-05-25,1.8219983548081105,40.0,False,0.0026925359862641773,0.002688917604871657,990.5106872892243
2005-05-26,1.8113751764050252,39.0,False,-0.005830509327876987,-0.005847573106730013,984.7355054876226
2005-05-27,1.8162234464343177,38.0,False,0.0026765686603449357,0.0026729930293084036,987.3712176803397
2005-05-28,1.8164482161270867,37.0,False,0.0001237566298410986,0.00012374897262113174,987.4934114146419
2005-05-30,1.8168978389662873,35.0,False,0.00024752857538601347,0.00024749794524265005,987.7378442519724
2005-05-31,1.809836034978854,34.0,False,-0.003886736962300019,-0.003894309953592791,983.8987670636558
2005-06-01,1.8021380686817847,33.0,False,-0.004253405362856122,-0.004262476823651465,979.7138467713197
2005-06-02,1.8082308468128405,32.0,False,0.003380860899027782,0.0033751586375725304,983.026123008105
2005-06-03,1.8082896617668367,31.0,False,3.252624193406106e-05,3.252571296732405e-05,983.0580971536094
2005-06-04,1.8085125354673721,30.0,False,0.00012325110586419719,0.00012324351107068687,983.1792601512124
2005-06-06,1.8178089633168395,28.0,False,0.005140372359689005,0.005127205747275869,988.2331676447131
2005-06-07,1.8272454668207332,27.0,False,0.005191141475436201,0.005177713949936569,993.3632258286754
2005-06-08,1.8183427045133755,26.0,False,-0.004872231163800755,-0.004884139176864458,988.5233305628192
2005-06-09,1.814900810658177,25.0,False,-0.0018928741246935221,-0.001894667874839061,986.652180328741
2005-06-10,1.807373936032463,24.0,False,-0.004147265008374923,-0.004155888763490316,982.5602722658268
2005-06-11,1.807600080869779,23.0,False,0.00012512343616744026,0.00012511560888321208,982.6832135833344
2005-06-13,1.8031530746628397,21.0,False,-0.0024601715025369675,-0.0024632026969739324,980.2656443452552
2005-06-14,1.8015257297583052,20.0,False,-0.0009024995866414587,-0.0009029070845896709,979.3809550064348
2005-06-15,1.8188602327728696,19.0,False,0.009622123474689381,0.00957612567356747,988.8046794842659
2005-06-16,1.8184489867249183,18.0,False,-0.0002261009617678944,-0.00022612652644388842,988.5811097952339
2005-06-17,1.827528672390714,17.0,False,0.00499309341756593,0.00498066926609782,993.5171876272825
2005-06-18,1.8277621494734875,16.0,False,0.0001277556332224261,0.0001277474731665041,993.6441150447052
2005-06-20,1.819239322145318,14.0,False,-0.0046629849133403845,-0.004673890542554249,989.0107675270224
2005-06-21,1.8248659422669233,13.0,False,0.003092842185804523,0.003088069188297751,992.0696217510449
2005-06-22,1.818014985361601,12.0,False,-0.0037542247606483503,-0.0037612895498390013,988.3451694127801
2005-06-23,1.8129523805525556,11.0,False,-0.002784688162533744,-0.0027885726196254087,985.5929363190189
2005-06-24,1.8217087918171093,10.0,False,0.004829917960605723,0.004818291328941207,990.3532693439922
2005-06-25,1.8219462968458613,9.0,False,0.0001303748600318677,0.00013036636196841808,990.4823865128651
2005-06-27,1.8269135368108083,7.0,False,0.0027263371997001684,0.002722627483532061,993.182775488863
2005-06-28,1.8158131495521745,6.0,False,-0.006076033175610118,-0.006094567379615464,987.1481639955481
2005-06-29,1.8056389017005914,5.0,False,-0.005603135903103462,-0.0056188923536647645,981.617038676182
2005-06-30,1.7893571909641748,4.0,False,-0.00901714662941866,-0.00905804715241028,972.7656539045031
2005-07-01,1.7682480351617937,3.0,False,-0.011797060927229763,-0.01186719840695817,961.2898782174751
2005-07-02,1.7684685206140642,2.0,False,0.0001246914730774762,0.00012468369974191946,961.4097428684445
2005-07-04,1.7292479214095056,182.0,True,-0.022177719731725914,-0.022427342977050315,940.0878670437575
2005-07-05,1.7181591712261413,181.0,False,-0.006412469863966042,-0.006433118066827974,934.0595819268592
2005-07-06,1.712292570704861,180.0,False,-0.003414468589131636,-0.0034203111903815084,930.8702648239926
2005-07-07,1.7034978059133392,179.0,False,-0.005136251211965259,-0.005149487091541836,926.0890812981079
2005-07-08,1.6995981610590007,178.0,False,-0.0022891986363596795,-0.0022918228572315325,923.9690794360527
2005-07-09,1.6998147342114978,177.0,False,0.00012742609250770975,0.00012741797449280782,924.0868172054431
2005-07-11,1.7172667102907766,175.0,False,0.010266987176913878,0.010214639660036478,933.5744047080466
2005-07-12,1.7391153000290125,174.0,False,0.012722886670607059,0.012642630755722611,945.4521660577265
2005-07-13,1.7264412592819014,173.0,False,-0.007287636850127011,-0.007314321399467939,938.5620540123317
2005-07-14,1.7196774495035778,172.0,False,-0.003917775795706402,-0.003925470382986057,934.8849783143537
2005-07-15,1.7125453127236263,171.0,False,-0.0041473689045642415,-0.004155993092364543,931.0076654259485
2005-07-16,1.712767234098445,170.0,False,0.000129585695146206,0.00012957729964529612,931.1283107014592
2005-07-18,1.7097114211170303,168.0,False,-0.0017841379263792145,-0.0017857313960445566,929.4670493680113
2005-07-19,1.6992321882545647,167.0,False,-0.006129240720412987,-0.006148101624491807,923.7701220807428
2005-07-20,1.7056334978892906,166.0,False,0.0037671777164844933,0.0037600996731062524,927.2501282997995
2005-07-21,1.7164302666648363,165.0,False,0.0063300637498657775,0.006310113044887173,933.1196807240084
2005-07-22,1.7020897990547612,164.0,False,-0.008354820984332711,-0.008389918124771039,925.3236328346017
2005-07-23,1.7023125269763086,163.0,False,0.00013085556453673597,0.0001308470036941653,925.4447165809554
2005-07-25,1.709670177048384,161.0,False,0.004322149990368729,0.004312836327154886,929.4446274538126
2005-07-26,1.7005913255409655,160.0,False,-0.005310294131171234,-0.005324443858089176,924.509003103396
2005-07-27,1.709071910760928,159.0,False,0.0049868449242294055,0.004974451797736718,929.1193861329266
2005-07-28,1.7218354688483408,158.0,False,0.0074681223224422055,0.0074403739633865885,936.0581633607197
2005-07-29,1.724381038002093,157.0,False,0.001478404411923817,0.001477312648034455,937.4420358792495
2005-07-30,1.7245944415877765,156.0,False,0.00012375662975916413,0.00012374897253920742,937.5580505462045
2005-07-31,1.724807871583569,155.0,False,0.00012375662975938617,0.00012374897253942944,937.6740795707439
2005-08-01,1.7343031251798093,154.0,False,0.005505107990678715,0.00549001026806778,942.8360766388411
2005-08-02,1.7380057492594365,153.0,False,0.0021349347907351213,0.0021326590559094735,944.8489701808176
2005-08-03,1.7447316090158027,152.0,False,0.0038698719835834616,0.0038624032913861374,948.505414739238
2005-08-04,1.7479417249834308,151.0,False,0.0018398909901327087,0.001838200463976532,950.2505613059087
2005-08-05,1.74738270929421,150.0,False,-0.0003198136878539426,-0.0003198648391576274,949.9466581695121
2005-08-06,1.7475902425196908,149.0,False,0.00011876804341537373,0.00011876099104969696,950.0594814754519
2005-08-08,1.7520658191466372,147.0,False,0.002560998864638675,0.002557725095268182,952.4925827288497
2005-08-09,1.757157018102583,146.0,False,0.0029058263110375293,0.002901612558743806,955.2603607368113
2005-08-10,1.7643484292084424,145.0,False,0.004092640004149883,0.004084287933305926,959.1698975035414
2005-08-11,1.78228998113754,144.0,False,0.0101689392140909,0.01011758341428353,968.9236378872407
2005-08-12,1.785111835079641,143.0,False,0.001583274311119709,0.00158202225374022,970.4577097925443
2005-08-13,1.7853198992850212,142.0,False,0.00011655527754128592,0.00011654848550268472,970.5708217602512
2005-08-15,1.7802953391238152,140.0,False,-0.002814375263065272,-0.00281834306346075,967.8392712484363
2005-08-16,1.7799341461603975,139.0,False,-0.00020288373253596337,-0.00020290431622453802,967.6429124045904
2005-08-17,1.7776512732706142,138.0,False,-0.0012825603097214033,-0.001283383494126483,966.4018520111571
2005-08-18,1.7651454243043765,137.0,False,-0.007035040648455615,-0.007059903221678902,959.6031756995158
2005-08-19,1.765268661008858,136.0,False,6.98167430199792e-05,6.981430594460802e-05,959.6701720678348
2005-08-22,1.7714386859624627,133.0,False,0.003495232816334237,0.003489138686254597,963.0244427461034
2005-08-23,1.7711309047927424,132.0,False,-0.00017374644245904403,-0.00017376153812074795,962.8571206751752
2005-08-24,1.7707542564844747,131.0,False,-0.0002126597798324248,-0.00021268239512970357,962.6523596918823
2005-08-25,1.7731422481782801,130.0,False,0.001348573177255119,0.0013476646691492954,963.9505668431841
2005-08-26,1.7715812049319357,129.0,False,-0.0008803824103499336,-0.0008807701745480515,963.1019217196886
2005-08-27,1.7718043596886006,128.0,False,0.00012596360587013855,0.0001259556731212881,963.2232375105689
2005-08-29,1.7682071304477722,126.0,False,-0.002030263229209295,-0.0020323270074143504,961.2676407899312
2005-08-30,1.7578267044695108,125.0,False,-0.005870593891131204,-0.005887893566922937,955.6244288501678
2005-08-31,1.7751412522739807,124.0,False,0.009849974266772366,0.009801779490032327,965.037304883041
2005-09-01,1.8041213055651821,123.0,False,0.016325491424458605,0.01619366342545129,980.7920131281917
2005-09-02,1.8140852020549596,122.0,False,0.005522852847556159,0.005507657816708036,986.208783090757
2005-09-03,1.8143146981241436,121.0,False,0.00012650787786805395,0.0001264998764212962,986.3335462710406
2005-09-05,1.816559254092075,119.0,False,0.0012371370690278383,0.0012363724455284684,987.5537760635582
2005-09-06,1.814904298287144,118.0,False,-0.0009110387129971365,-0.0009114539609892471,986.6540763423977
2005-09-07,1.8099519133290844,117.0,False,-0.0027287306348513507,-0.0027324604068640324,983.9617631382813
2005-09-08,1.809262987024209,116.0,False,-0.00038063238023178236,-0.0003807048391236065,983.5872354303209
2005-09-09,1.8131198331856597,115.0,False,0.002131722247739276,0.002129453351733768,985.68397022268
2005-09-10,1.813347470555582,114.0,False,0.0001255500964447709,0.00012554221569102493,985.8077229402056
2005-09-12,1.7958751081692135,112.0,False,-0.0096354188428186,-0.009682139850836952,976.3090526311914
2005-09-13,1.7990358353627065,111.0,False,0.0017599927629239343,0.0017584457905020416,978.0273494981994
2005-09-14,1.7980617752984613,110.0,False,-0.0005414344979118857,-0.0005415811264985557,977.4978117512798
2005-09-15,1.7836619318789277,109.0,False,-0.008008536534927058,-0.0080407771122414,969.6694848130584
2005-09-16,1.7846676248481679,108.0,False,0.0005638360898247985,0.0005636771939813726,970.2162194637978
2005-09-17,1.7848887744128452,107.0,False,0.00012391638734188248,0.0001239087103405542,970.3364451526542
2005-09-19,1.780885082315273,105.0,False,-0.002243104531199247,-0.0022456240585821737,968.1598790757445
2005-09-20,1.7759934276143448,104.0,False,-0.0027467548296652433,-0.002750534082753227,965.5005812520051
2005-09-21,1.7752015516405746,103.0,False,-0.00044587776140248003,-0.0004459771944492914,965.0700860142036
2005-09-22,1.7705999839492015,102.0,False,-0.0025921381643231323,-0.002595503571446102,962.5684910129996
2005-09-23,1.7549488327135934,101.0,False,-0.008839461977571794,-0.008878761785777003,954.0599034358816
2005-09-24,1.7551530402304014,100.0,False,0.00011636095195566298,0.0001163541825452179,954.1709187544681
2005-09-26,1.7574552219333732,98.0,False,0.001311670065346382,0.0013108105776603045,955.4224761858223
2005-09-27,1.746754465518114,97.0,False,-0.00608877898094462,-0.006107391184539155,949.6051198949001
2005-09-28,1.748420445568768,96.0,False,0.0009537574304467888,0.0009533028928181907,950.5108128339901
2005-09-29,1.7380906768683344,95.0,False,-0.005908057599425587,-0.005925579218298629,944.89514020289
2005-09-30,1.7451670613933508,94.0,False,0.004071355205567562,0.004063089665999181,948.7421439506705
2005-10-01,1.7453726873299453,93.0,False,0.00011782593262466001,0.0001178189916946696,948.8539303786018
2005-10-03,1.7333615951241108,91.0,False,-0.006881677645711903,-0.006905465586096157,942.3242234968695
2005-10-04,1.740061777333038,90.0,False,0.0038654267106035256,0.0038579751449239674,945.9667087204231
2005-10-05,1.7506742465802911,89.0,False,0.0060989037202567875,0.006080380682292286,951.7360685994771
2005-10-06,1.7590805803701388,88.0,False,0.004801769264766609,0.004790277543111806,956.3060856018478
2005-10-07,1.7430840439911235,87.0,False,-0.009093691646376634,-0.009135291650714557,947.6097329398311
2005-10-08,1.7432867885134693,86.0,False,0.00011631368151454602,0.00011630691760277751,947.7199529165084
2005-10-10,1.7369268646453517,84.0,False,-0.0036482372894828252,-0.0036549083371285535,944.2624456442915
2005-10-11,1.728564408080442,83.0,False,-0.004814512766844192,-0.004826139867663523,939.7162820444855
2005-10-12,1.7350074163689742,82.0,False,0.0037273753054345438,0.0037204458558689904,943.2189573082929
2005-10-13,1.737226421787514,81.0,False,0.0012789601921032734,0.001278143019196983,944.4252968071274
2005-10-14,1.7513841232693725,80.0,False,0.008149600595696027,0.008116571926395174,952.1219857685772
2005-10-15,1.7516021161598192,79.0,False,0.00012446892006745536,0.00012446117445414273,952.2404953639184
2005-10-17,1.7374532129806377,77.0,False,-0.008077692444332762,-0.00811049376066018,944.5485895093296
2005-10-18,1.7330065764483022,76.0,False,-0.0025592841862528415,-0.0025625647524887517,942.131221241051
2005-10-19,1.7480166115618618,75.0,False,0.008661268409218437,0.008623974809197564,950.2912726249244
2005-10-20,1.7589060572336108,74.0,False,0.0062296007942506115,0.006210277042538028,956.2112078916381
2005-10-21,1.7528358160795905,73.0,False,-0.003451145744285844,-0.003457114684839391,952.9111836508845
2005-10-22,1.7530520432845649,72.0,False,0.00012335850453926156,0.00012335089650461123,953.0287333494584
2005-10-24,1.7545232782655256,70.0,False,0.0008392420445226811,0.0008388900778277669,953.8285551321235
2005-10-25,1.7697455463051037,69.0,False,0.008676013723013298,0.008638593399678913,962.1039847658517
2005-10-26,1.7608641196020154,68.0,False,-0.005018476651420967,-0.005031111494875106,957.2756883820651
2005-10-27,1.7698378097864658,67.0,False,0.005096185494698258,0.0050832438913189495,962.1541428596252
2005-10-28,1.7601149605190747,66.0,False,-0.005493638577291016,-0.005508784104537191,956.8684157431112
2005-10-29,1.7603201666695338,65.0,False,0.00011658678839854275,0.00011657999268711652,956.9799739586227
2005-10-31,1.7557089711877796,63.0,False,-0.0026195209082211512,-0.0026229578565328173,954.4731449080892
2005-11-01,1.7512208428722038,62.0,False,-0.002556305395272518,-0.0025595783228342123,952.033220058118
2005-11-02,1.7633980069346766,61.0,False,0.006953528512429585,0.0069294642231214395,958.6532101985723
2005-11-03,1.7589797954934931,60.0,False,-0.0025055100571785838,-0.002508654100220837,956.2512949390732
2005-11-04,1.737340744250084,59.0,False,-0.012302046503802067,-0.012378343059472089,944.4874470394118
2005-11-07,1.7313169026737392,56.0,False,-0.003467276984253864,-0.0034733019198751555,941.2126474523753
2005-11-08,1.7306429555940155,55.0,False,-0.00038926846880715793,-0.00038934425344524647,940.8462630462797
2005-11-09,1.732278971539921,54.0,False,0.0009453226274185322,0.0009448760913751702,941.7356663076595
2005-11-10,1.7287925302044704,53.0,False,-0.0020126327183612736,-0.002014660785216805,939.8402982936009
2005-11-11,1.730186573461062,52.0,False,0.0008063681628858177,0.0008060432227479481,940.5981555883419
2005-11-12,1.7303899801615445,51.0,False,0.00011756344870694768,0.00011755653866628525,940.7087355513603
2005-11-14,1.7276625815953168,49.0,False,-0.0015761756583756448,-0.0015774191300202643,939.226013340763
2005-11-15,1.7268166618914456,48.0,False,-0.0004896324738885571,-0.0004897523830108311,938.7661377843104
2005-11-16,1.7094781066803584,47.0,False,-0.010040762052930141,-0.010091510492003762,929.34021037147
2005-11-17,1.7100783302087326,46.0,False,0.0003511150719208711,0.0003510534454489062,929.6665157262735
2005-11-18,1.7062413253568238,45.0,False,-0.0022437597062822112,-0.0022462807068108653,927.5805674580071
2005-11-19,1.706451111928933,44.0,False,0.00012295246222882028,0.00012294490419434916,927.6946157726917
2005-11-21,1.7071713868192182,42.0,False,0.00042208937909227195,0.0004220003244287712,928.0861858170505
2005-11-22,1.712693824444792,41.0,False,0.003234846640596034,0.003229625780293651,931.0884022974243
2005-11-23,1.7134542636439525,40.0,False,0.000444001834015495,0.0004439032943679676,931.5018072556749
2005-11-24,1.7142346083770117,39.0,False,0.0004554219798080794,0.00045531830669371564,931.9260336529301
2005-11-25,1.708092617525174,38.0,False,-0.0035829348105699266,-0.003589368894698503,928.5870034260786
2005-11-26,1.7082925703225018,37.0,False,0.00011706203473749177,0.00011705518351217704,928.6957057101305
