Date,NAV_30Y_Revenue_Bond,Log_Return_Rev_Bond,Bond_Price,Days_to_Maturity,Roll_Date,Effective_Yield (%)
2005-04-07,101.19111667800767,-0.0077396857350209925,77.19011635017368,10861,False,5.58
2005-04-08,101.34894022782727,0.0015584431462437418,77.31050654422735,10860,False,5.569999999999999
2005-04-11,101.98269054701632,0.006233682078913697,77.793940885908,10857,False,5.53
2005-04-12,103.10110434384615,0.010907003986997526,78.6470838686032,10856,False,5.46
2005-04-13,102.78108070118884,-0.0031088061391128696,78.40296498719854,10855,False,5.4799999999999995
2005-04-14,101.98590113373075,-0.007766716660627032,77.79638997007838,10854,False,5.53
2005-04-15,103.10423174744153,0.010905855706297022,78.64946949943057,10853,False,5.46
2005-04-16,103.10527452304679,1.011374911004157e-05,78.65026494445517,10852,False,5.46
2005-04-18,103.75385067643826,0.006270724368960993,79.14500865700397,10850,False,5.42
2005-04-19,105.23137093082268,0.01414018523878982,80.27208348422008,10849,False,5.33
2005-04-20,104.24466130614344,-0.009420809739496489,79.5194064387124,10848,False,5.39
2005-04-21,103.75693083420393,-0.0046896887741654444,79.14735824799686,10847,False,5.42
2005-04-22,104.08340420550253,0.0031415811540893043,79.39639708009081,10846,False,5.4
2005-04-23,104.08442283547444,9.786622518927627e-06,79.39717410646062,10845,False,5.4
2005-04-25,105.07175356178503,0.009441156146114286,80.15032493769934,10843,False,5.34
2005-04-26,104.25074760528322,-0.007844452096639755,79.52404915987374,10842,False,5.39
2005-04-27,104.57941847473245,0.003147736239432949,79.77476427683828,10841,False,5.37
2005-04-28,105.40617244811024,0.007874428352520406,80.4054247289911,10840,False,5.319999999999999
2005-04-29,105.24124976012952,-0.0015658650834660531,80.27961920483106,10839,False,5.33
2005-04-30,105.24223842631663,9.394239858267007e-06,80.28037337437202,10838,False,5.33
2005-05-02,105.24421618618847,1.8792276923840903e-05,80.2818820395556,10836,False,5.33
2005-05-03,105.91105886770698,0.0063161566601275775,80.79055973640784,10835,False,5.29
2005-05-04,104.09563758504773,-0.017289605872836233,79.40572888728346,10834,False,5.4
2005-05-05,104.09665800101769,9.802629507531359e-06,79.40650727603963,10833,False,5.4
2005-05-06,103.77235194766152,-0.003120295002732901,79.1591217068964,10832,False,5.42
2005-05-07,103.77338122743262,9.918582814197586e-06,79.15990685709433,10831,False,5.42
2005-05-09,103.45162942345799,-0.0031053400506244363,78.91446970806366,10829,False,5.4399999999999995
2005-05-10,104.10176231591917,0.006264749646633036,79.41040092475178,10828,False,5.4
2005-05-11,105.08765277566285,0.00942588571012028,80.1624530988403,10827,False,5.34
2005-05-12,105.08864769657768,9.467489080484305e-06,80.1632120395823,10826,False,5.34
2005-05-13,106.08815053010449,0.009466099547391315,80.92564793855317,10825,False,5.28
2005-05-14,106.08911794042936,9.118887540187415e-06,80.9263858938005,10824,False,5.28
2005-05-16,105.923689350655,-0.0015605531143215326,80.80019446009035,10822,False,5.29
2005-05-17,106.25976633805635,0.0031677989912403696,81.05655907599507,10821,False,5.27
2005-05-18,107.10526123222508,0.007925378674922897,81.70151538636006,10820,False,5.22
2005-05-19,106.76722752849972,-0.00316107964297217,81.44365815760877,10819,False,5.24
2005-05-20,106.76817650178786,8.888205611254826e-06,81.44438204880524,10818,False,5.24
2005-05-21,106.76912560956758,8.889386260330342e-06,81.44510604259392,10817,False,5.24
2005-05-23,107.7925385195328,0.009539641439625936,82.22578090999218,10815,False,5.18
2005-05-24,108.30953620715417,0.004784763631896497,82.62015457608433,10814,False,5.1499999999999995
2005-05-25,107.45231893049272,-0.007945999411464963,81.9662562548174,10813,False,5.2
2005-05-26,106.60500684096861,-0.007916725221840431,81.31991376031372,10812,False,5.250000000000001
2005-05-27,106.60596163342022,8.956316445147382e-06,81.32064209045623,10811,False,5.250000000000001
2005-05-28,106.60691656144307,8.957507922938822e-06,81.32137052401453,10810,False,5.250000000000001
2005-05-30,106.60882682427945,1.7918590870421035e-05,81.3228277014372,10808,False,5.250000000000001
2005-05-31,108.14347997646671,0.01429255219183184,82.49348436838,10807,False,5.16
2005-06-01,109.71029036622284,0.014384303771201763,83.68867106316445,10806,False,5.069999999999999
2005-06-02,110.9518255241716,0.011252935322054895,84.63573288480481,10805,False,5.0
2005-06-03,109.8880163543678,-0.009634288715868989,83.82424313859686,10804,False,5.06
2005-06-04,109.88887301729171,7.795750739474673e-06,83.82489661404945,10803,False,5.06
2005-06-06,110.42099789351329,0.004830704215055,84.23080952870842,10801,False,5.03
2005-06-07,111.31407839458596,0.008055426731244089,84.91206486070787,10800,False,4.9799999999999995
2005-06-08,110.24547542165604,-0.009646266574176053,84.09691832887273,10799,False,5.04
2005-06-09,110.42351842658695,0.001613666156356076,84.23273222951069,10798,False,5.03
2005-06-10,109.19260355121004,-0.011209812412531257,83.29377172026123,10797,False,5.1
2005-06-11,109.19348309864951,8.054976880359012e-06,83.29444265236889,10796,False,5.1
2005-06-13,107.64074502292831,-0.014322135679532453,82.10999053185668,10794,False,5.1899999999999995
2005-06-14,107.30060506673053,-0.003164958626961665,81.85052662182004,10793,False,5.21
2005-06-15,106.79289706962147,-0.004742871164011084,81.46323927234384,10792,False,5.24
2005-06-16,108.15805852749439,0.012702244653209727,82.50460510789732,10791,False,5.16
2005-06-17,108.3312695904107,0.0016001814166289386,82.63673312998637,10790,False,5.1499999999999995
2005-06-18,108.3321767259124,8.373682936732152e-06,82.63742510668573,10789,False,5.1499999999999995
2005-06-20,108.50667292555725,0.0016094554789647733,82.77053345053481,10787,False,5.140000000000001
2005-06-21,108.85412709886428,0.0031970297239613497,83.03557675615684,10786,False,5.12
2005-06-22,110.43445263694299,0.014413453714407564,84.24107301076985,10785,False,5.03
2005-06-23,109.72928158193912,-0.006405900308042398,83.70315785013645,10784,False,5.069999999999999
2005-06-24,110.43613654095337,0.006421148187053161,84.24235751825185,10783,False,5.03
2005-06-25,110.43697866486346,7.6254089077690594e-06,84.2429999031245,10782,False,5.03
2005-06-27,110.08488437008947,-0.003193285138465446,83.97441704257244,10780,False,5.050000000000001
2005-06-28,110.61700532207419,0.0048220881463520784,84.3803269637641,10779,False,5.02
2005-06-29,110.2632653468387,-0.0032030047463219484,84.11048875323203,10778,False,5.04
2005-06-30,111.15361931045352,0.008042374582046378,84.78966424116499,10777,False,4.990000000000001
2005-07-01,109.56076258760253,-0.014433897450257414,83.5746090090218,10776,False,5.08
2005-07-02,109.5616336926994,7.950854058395015e-06,83.57527350118265,10775,False,5.08
2005-07-04,109.56337626210808,1.5904797075119624e-05,83.57660275951895,10773,False,5.08
2005-07-05,108.52021972142082,-0.009566647980498623,82.78086715158693,10772,False,5.140000000000001
2005-07-06,109.04131242330644,0.004790310982012788,83.1783645565792,10771,False,5.11
2005-07-07,109.56599101450522,0.004800201918371001,83.57859733224815,10770,False,5.08
2005-07-08,108.69591773733487,-0.007972787290427552,82.9148922590878,10769,False,5.13
2005-07-09,108.69681690964882,8.27233086156531e-06,82.91557816134691,10768,False,5.13
2005-07-11,109.21992603109655,0.0048010090384052635,83.31461372172001,10766,False,5.1
2005-07-12,108.18181822145067,-0.009550205803350172,82.52272936228982,10765,False,5.16
2005-07-13,107.83959735131367,-0.0031684002766023413,82.26167809958473,10764,False,5.18
2005-07-14,107.49897497497912,-0.003163600991168221,82.00184619216147,10763,False,5.2
2005-07-15,107.67048389335041,0.0015941756380854484,82.13267579261245,10762,False,5.1899999999999995
2005-07-16,107.67141538733685,8.651302784705082e-06,82.13338635033287,10761,False,5.1899999999999995
2005-07-18,106.82440462944568,-0.00789773115813806,81.4872737161625,10759,False,5.24
2005-07-19,107.33349878108845,0.004754390125306139,81.87561844531044,10758,False,5.21
2005-07-20,108.01741687493328,0.006351683168707153,82.39732152529378,10757,False,5.17
2005-07-21,106.15522694943293,-0.017390053382755122,80.97681484709508,10756,False,5.28
2005-07-22,107.67700709808042,0.014233643001756845,82.13765179197499,10755,False,5.1899999999999995
2005-07-23,107.67793950784657,8.65928348389796e-06,82.13836304826603,10754,False,5.1899999999999995
2005-07-25,106.83110701484553,-0.007895582084152067,81.49238639725368,10752,False,5.24
2005-07-26,106.83206504134178,8.967633373926749e-06,81.4931171943744,10751,False,5.24
2005-07-27,107.17131172428329,0.003170482375027821,81.75189970204246,10750,False,5.22
2005-07-28,107.85350230073482,0.00634524781166287,82.27228500559481,10749,False,5.18
2005-07-29,107.1732084892865,-0.006327549528530938,81.75334658311358,10748,False,5.22
2005-07-30,107.17415707264487,8.850898222131703e-06,81.75407017686572,10747,False,5.22
2005-07-31,107.17510578993296,8.852069518815295e-06,81.75479387278148,10746,False,5.22
2005-08-01,106.50112770771028,-0.006308425661928089,81.24067318420583,10745,False,5.26
2005-08-02,105.50128074981778,-0.00943248124707647,80.47797478195703,10744,False,5.319999999999999
2005-08-03,106.1679386837657,0.006299074943953039,80.98651155056442,10743,False,5.28
2005-08-04,105.83533402007862,-0.0031377339824036374,80.7327956757776,10742,False,5.3
2005-08-05,104.84472183831978,-0.00940401765279721,79.97714170062503,10741,False,5.359999999999999
2005-08-06,104.84573833201263,9.695183004831805e-06,79.97791709740882,10740,False,5.359999999999999
2005-08-08,104.52027913590939,-0.0031089998481457666,79.72965189351368,10738,False,5.38
2005-08-09,104.84878869707782,0.003138093264255666,79.9802439620786,10737,False,5.359999999999999
2005-08-10,104.84980578016628,9.700428283689985e-06,79.98101980846229,10736,False,5.359999999999999
2005-08-11,105.67607052707397,0.007849571786379423,80.61130707125434,10735,False,5.3100000000000005
2005-08-12,107.18650085079325,0.014191839034515515,81.76348619778493,10734,False,5.22
2005-08-13,107.18745131088934,8.867309544925875e-06,81.76421122314102,10733,False,5.22
2005-08-15,106.68278592726098,-0.004719369341174863,81.37924482530855,10731,False,5.250000000000001
2005-08-16,107.35993080772408,0.006327214958202727,81.89578119554342,10730,False,5.21
2005-08-17,106.01473418587268,-0.012608942529017446,80.86964483927632,10729,False,5.29
2005-08-18,107.5318299741644,0.014208810318090624,82.02690848313179,10728,False,5.2
2005-08-19,107.53277106694969,8.751721861702679e-06,82.02762636296134,10727,False,5.2
2005-08-22,107.53559513959695,2.6262092349841238e-05,82.0297806083475,10724,False,5.2
2005-08-23,107.706909227815,0.0015918242997219059,82.16046158940688,10723,False,5.1899999999999995
2005-08-24,107.8786049718778,0.001592832254997835,82.29143370332483,10722,False,5.18
2005-08-25,108.05068328463143,0.001593839822017293,82.42269764643419,10721,False,5.17
2005-08-26,107.88046820942807,-0.0015765683578526865,82.29285500914708,10720,False,5.18
2005-08-27,107.8814000240167,8.637435300849239e-06,82.29356581142768,10719,False,5.18
2005-08-29,108.05438990100052,0.0016022347573929952,82.42552510953755,10717,False,5.17
2005-08-30,108.57104479995854,0.004770038931977722,82.81963729124574,10716,False,5.140000000000001
2005-08-31,110.49366286409052,0.017553420185421817,84.28623946878201,10715,False,5.03
2005-09-01,109.61499814204372,-0.007983960153721725,83.61598071135171,10714,False,5.08
2005-09-02,109.96645493932756,0.0032011546738406177,83.88407727916334,10713,False,5.06
2005-09-03,109.96732234165984,7.887850088372275e-06,83.88473894679927,10712,False,5.06
2005-09-05,109.96905750262151,1.577875350079778e-05,83.88606255386,10710,False,5.06
2005-09-06,108.23328674455274,-0.01591007079774281,82.56199033120731,10709,False,5.16
2005-09-07,107.0421290688992,-0.011066473406358244,81.65335721603306,10708,False,5.2299999999999995
2005-09-08,107.04308807439692,8.959100591101536e-06,81.65408875995094,10707,False,5.2299999999999995
2005-09-09,108.23605535624098,0.011083094017531653,82.56410227013397,10706,False,5.16
2005-09-10,108.23697848445663,8.528805637160708e-06,82.56480644631773,10705,False,5.16
2005-09-12,106.70988124684892,-0.014209306741219117,81.3999135454512,10703,False,5.250000000000001
2005-09-13,107.89726086366743,0.01106572429380708,82.30566470012705,10702,False,5.18
2005-09-14,107.38741699973897,-0.004736471003397436,81.91674807909314,10701,False,5.21
2005-09-15,105.7109537539043,-0.015734496957537557,80.63791652499,10700,False,5.3100000000000005
2005-09-16,104.88754165869433,-0.007819773730910489,80.00980530811664,10699,False,5.359999999999999
2005-09-17,104.88856435811392,9.75038996597025e-06,80.01058543872279,10698,False,5.359999999999999
2005-09-19,105.0547268324532,0.0015829275428857518,80.13733669069379,10696,False,5.35
2005-09-20,106.04832290486216,0.009413444388951656,80.89526682282555,10695,False,5.29
2005-09-21,106.3831979590262,0.0031527838259748143,81.15071458585346,10694,False,5.27
2005-09-22,106.3841787533437,9.219405086072653e-06,81.15146275061306,10693,False,5.27
2005-09-23,106.38515968744817,9.220634059877319e-06,81.15221102200428,10692,False,5.27
2005-09-24,106.38614076135948,9.22186318600167e-06,81.15295940004228,10691,False,5.27
2005-09-26,104.89777532519975,-0.014089004820608297,80.01761170391673,10689,False,5.359999999999999
2005-09-27,104.89879950774883,9.763577407446981e-06,80.0183929658765,10688,False,5.359999999999999
2005-09-28,106.55754787337153,0.015689123650432128,81.28371134106055,10687,False,5.26
2005-09-29,105.89090910488432,-0.006275790052436571,80.77518919215686,10686,False,5.3
2005-09-30,105.39519538100873,-0.004692354328187441,80.39705125595746,10685,False,5.33
2005-10-01,105.39620623474106,9.591033833341402e-06,80.39782235049395,10684,False,5.33
2005-10-03,104.57796247545264,-0.007793795838883223,79.77365361853644,10682,False,5.38
2005-10-04,104.09131574430188,-0.004664295746635573,79.40243212170793,10681,False,5.41
2005-10-05,105.23545857387307,0.01093175230294216,80.27520160024666,10680,False,5.34
2005-10-06,105.07206221016105,-0.0015538806789238398,80.15056037935511,10679,False,5.35
2005-10-07,105.40227441736344,0.0031377932666334057,80.40245125210146,10678,False,5.33
2005-10-08,105.40328629136796,9.60006938265708e-06,80.40322312491702,10677,False,5.33
2005-10-10,105.40531047690968,1.9204013240546447e-05,80.4047672043047,10675,False,5.33
2005-10-11,104.91315365850313,-0.004680118968723864,80.02934252946673,10674,False,5.359999999999999
2005-10-12,103.93791646298399,-0.009339136095849732,79.2854168266733,10673,False,5.42
2005-10-13,103.29550351671018,-0.00619991702248759,78.79537450185616,10672,False,5.46
2005-10-14,103.13662315123796,-0.0015392991334074024,78.6741781528171,10671,False,5.47
2005-10-15,103.13769856133301,1.0426989517080802e-05,78.6749984919248,10670,False,5.47
2005-10-17,102.980273606543,-0.0015275231339082532,78.55491235219645,10668,False,5.4799999999999995
2005-10-18,103.62181970767232,0.006210471083521548,79.04429343440893,10667,False,5.4399999999999995
2005-10-19,103.30193192584744,-0.0030918445478609166,78.80027818970487,10666,False,5.46
2005-10-20,103.94634910279291,0.006218813980756639,79.2918493720326,10665,False,5.42
2005-10-21,104.59660355295217,0.0062361882695696185,79.78787331477382,10664,False,5.38
2005-10-22,104.59764060004636,9.914680954975198e-06,79.78866439000343,10663,False,5.38
2005-10-24,103.78920222220006,-0.007759054484978658,79.17197535151332,10661,False,5.43
2005-10-25,102.67091649927949,-0.010833052564295065,78.3189300655358,10660,False,5.5
2005-10-26,101.57029549034988,-0.010777762746451154,77.47935969092418,10659,False,5.569999999999999
2005-10-27,102.04142817491172,0.004627764225981345,77.83874683805308,10658,False,5.540000000000001
2005-10-28,102.04253454175374,1.0842271262370741e-05,77.8395907914362,10657,False,5.540000000000001
2005-10-29,102.04364107424972,1.0843777072617659e-05,77.84043487118265,10656,False,5.540000000000001
2005-10-31,102.20321988526251,0.0015626075498441317,77.96216400505807,10654,False,5.53
2005-11-01,102.04696166590963,-0.0015300671818347894,77.84296786879149,10653,False,5.540000000000001
2005-11-02,102.04806886126964,1.084980224312934e-05,77.84381245418066,10652,False,5.540000000000001
2005-11-03,101.26772181952188,-0.007676244633461144,77.24855191231222,10651,False,5.59
2005-11-04,100.49618221443158,-0.007647982125427699,76.66000981651548,10650,False,5.64
2005-11-07,100.80762112359712,0.003094220302673993,76.89758013319609,10647,False,5.62
2005-11-08,101.89773771074165,0.010755779745878555,77.72913757577966,10646,False,5.55
2005-11-09,101.43005023536021,-0.004600338251014965,77.37237848639154,10645,False,5.58
2005-11-10,102.05693239424417,0.006161417639390193,77.85057369137259,10644,False,5.540000000000001
2005-11-11,102.05804108250034,1.0863370161387232e-05,77.85141941556557,10643,False,5.540000000000001
2005-11-12,102.05914993675805,1.086487867274565e-05,77.85226526638705,10642,False,5.540000000000001
2005-11-14,101.90441440354401,-0.0015172863192499965,77.73423065816839,10640,False,5.55
2005-11-15,102.69383489239344,0.007716824645574078,78.33641256290412,10639,False,5.5
2005-11-16,103.81361660798596,0.010845058449203838,79.19059901474876,10638,False,5.43
2005-11-17,104.29956311915893,0.004670029980651423,79.56128637317332,10637,False,5.4
2005-11-18,103.0149163676436,-0.012393376455711374,78.58133837503156,10636,False,5.4799999999999995
2005-11-19,103.01600160191315,1.053467392427448e-05,78.58216620816835,10635,False,5.4799999999999995
2005-11-21,103.98017867784134,0.009315959819097169,79.31765508423135,10633,False,5.42
2005-11-22,103.4986145317419,-0.004642064891635769,78.95031066025616,10632,False,5.450000000000001
2005-11-23,102.70258454472585,-0.007720943865056395,78.34308693021752,10631,False,5.5
2005-11-24,102.70367898305744,1.0656328709821828e-05,78.34392178435223,10630,False,5.5
2005-11-25,103.3416998155381,0.006193032577599876,78.83061373824901,10629,False,5.46
2005-11-26,103.34277764011446,1.0429661575323498e-05,78.8314359191596,10628,False,5.46
2005-11-28,104.63611757477376,0.012437383181095408,79.81801520906257,10626,False,5.38
2005-11-29,103.5061290813659,-0.010857955203462262,78.95604287251786,10625,False,5.450000000000001
2005-11-30,103.34709052946415,-0.0015376950239232607,78.83472585647462,10624,False,5.46
2005-12-01,103.029036958731,-0.0030822733850800568,78.59210977577061,10623,False,5.4799999999999995
2005-12-02,103.03012428465401,1.0553531485457567e-05,78.59293920445232,10622,False,5.4799999999999995
2005-12-03,103.03121177164029,1.0554983356967043e-05,78.59376875599554,10621,False,5.4799999999999995
2005-12-05,102.39950175353417,-0.006150122329957004,78.11189078688149,10619,False,5.52
2005-12-06,103.0344751992176,0.006181795993103466,78.5962581479764,10618,False,5.4799999999999995
2005-12-07,103.1949234259827,0.001556017330290237,78.71865048535506,10617,False,5.47
2005-12-08,103.99821525687248,0.007754077773689818,79.33141365988185,10616,False,5.42
2005-12-09,102.40392147746154,-0.015448730452028443,78.11526221923039,10615,False,5.52
2005-12-10,102.4050268205985,1.0793894955837125e-05,78.11610539171578,10614,False,5.52
2005-12-12,102.88202722816834,0.004647163633641746,78.47996852682238,10612,False,5.49
2005-12-13,103.04209550523528,0.001554633883404479,78.60207103281691,10611,False,5.4799999999999995
2005-12-14,103.84344993249096,0.0077468769823439,79.21335632650946,10610,False,5.43
2005-12-15,104.00565515127042,0.0015607981727222484,79.33708892400645,10609,False,5.42
2005-12-16,103.84558557974104,-0.0015402323566704559,79.21498543057638,10608,False,5.43
2005-12-17,103.8466536384973,1.0285013636403883e-05,79.21580016197149,10607,False,5.43
2005-12-19,104.00990994668335,0.0015708557761268133,79.34033454638667,10605,False,5.42
2005-12-20,103.84985875556724,-0.0015399923106478206,79.2182450738142,10604,False,5.43
2005-12-21,103.5297967490363,-0.0030867276722816566,78.9740969278657,10603,False,5.450000000000001
2005-12-22,104.4986149498298,0.009314354680701933,79.7131261242662,10602,False,5.39
2005-12-23,105.64541026303208,0.010914483021256218,80.58791895749081,10601,False,5.319999999999999
2005-12-24,105.64642863692485,9.63950049451979e-06,80.58869578851959,10600,False,5.319999999999999
2005-12-26,105.64846582423807,1.928288251804318e-05,80.59024978585549,10598,False,5.319999999999999
2005-12-27,106.31233357513992,0.006264082071388378,81.09665816057777,10597,False,5.28
2005-12-28,105.8156471575473,-0.0046829024964419675,80.7177782388795,10596,False,5.3100000000000005
2005-12-29,106.14806538634853,0.003136560473861442,80.97135189831182,10595,False,5.29
2005-12-30,105.8176758529732,-0.0031173886780677027,80.71932575847514,10594,False,5.3100000000000005
2005-12-31,105.81869041916976,9.587824762241585e-06,80.72009968493556,10593,False,5.3100000000000005
2006-01-02,105.82071998863464,1.9179504053954704e-05,80.72164787126138,10591,False,5.3100000000000005
2006-01-03,105.6566204369522,-0.001551935392117139,80.59647024793615,10590,False,5.319999999999999
2006-01-04,105.1645513503521,-0.004668126792022481,80.22111249624885,10589,False,5.35
2006-01-05,105.82376543582531,0.006248841078943058,80.72397098450199,10588,False,5.3100000000000005
2006-01-06,105.49495471676059,-0.0031119910644063008,80.47314918813272,10587,False,5.33
2006-01-07,105.49597994839313,9.718252911370287e-06,80.47393125034924,10586,False,5.33
2006-01-09,105.49803085496661,1.9440424548054298e-05,80.47549571294465,10584,False,5.33
2006-01-10,104.03335594674338,-0.01398070988453039,79.35821951032416,10583,False,5.42
2006-01-11,104.19580502279628,0.0015602916349804147,79.48213812584257,10582,False,5.41
