Date,NAV_USDINR_3M_Forward_Short,Log_Return_USDINR_3M_Forward_Short
2005-01-03,100.0,
2005-01-04,100.17041607387516,0.0017027103044548032
2005-01-05,100.39258403975843,0.002215444091159877
2005-01-06,100.93142697876019,0.005353005068516093
2005-01-07,100.94044712187423,8.936503076743292e-05
2005-01-10,100.85245491440027,-0.0008721041440311132
2005-01-11,100.25321458030943,-0.0059594750273748
2005-01-12,100.2577519709807,4.525827938576641e-05
2005-01-13,100.35300587583785,0.0009496391224276126
2005-01-14,100.21220624582261,-0.0014040286613577245
2005-01-18,100.594516929081,0.0038077524411518817
2005-01-19,100.23125785682774,-0.003617657831204968
2005-01-20,100.59320515625676,0.0036046175441471527
2005-01-21,100.1866345247762,-0.0040499204286217234
2005-01-24,100.36576009758654,0.001786322429899983
2005-01-25,100.54680568761798,0.0018022331089899135
2005-01-26,100.54680568761798,0.0
2005-01-27,100.59204708473824,0.0004498524005644527
2005-01-28,100.41756629884179,-0.0017360446277271543
2005-01-31,100.54656119569259,0.0012837606012052981
2005-02-01,100.41058829401739,-0.0013532528976550329
2005-02-02,99.58796676329206,-0.008226321130630461
2005-02-03,99.72488489741983,0.0013739019287942222
2005-02-04,99.69978122707593,-0.0002517609377449622
2005-02-07,99.8615797734507,0.0016215421764645354
2005-02-08,100.45054296327133,0.005880471725485916
2005-02-09,100.49582396177496,0.00045067746148338115
2005-02-10,100.49582396177496,0.0
2005-02-11,100.58630232494626,0.0008999145866243501
2005-02-14,100.63152004301381,0.0004494404948484705
2005-02-15,100.72187206611343,0.0008974473011597009
2005-02-16,100.49547837942765,-0.0022502411617566515
2005-02-17,100.45017712498066,-0.00045088066323934064
2005-02-18,100.51808713484371,0.0006758282229082826
2005-02-22,100.35939222561348,-0.0015800172597747392
2005-02-23,100.54042632890743,0.0018022331089899135
2005-02-24,100.40446172364365,-0.0013532528976550329
2005-02-25,100.37953367020887,-0.00024830717721256506
2005-02-28,100.31375842906466,-0.0006554802386392164
2005-03-01,100.49487626831214,0.0018038854617341614
2005-03-02,100.49487626831214,0.0
2005-03-03,100.35885724968252,-0.0013544088729670468
2005-03-04,100.32937472814592,-0.00029381415599834894
2005-03-07,100.37017334853579,0.0004065641536598014
2005-03-08,100.31347452046828,-0.0005650567963876557
2005-03-09,100.35881835431348,0.00045191923575836103
2005-03-10,100.1771107644439,-0.0018122202878811892
2005-03-11,99.96998551157849,-0.0020697310194277255
2005-03-14,100.08593081864693,0.00115912912926675
2005-03-15,100.13138019013729,0.0004540004262570404
2005-03-16,100.29019200440663,0.0015847779834144914
2005-03-17,100.29019200440663,0.0
2005-03-18,100.29019200440663,0.0
2005-03-21,100.29019200440663,0.0
2005-03-22,100.51654700929714,0.0022544572146783273
2005-03-23,100.53917211979501,0.00022506308889278315
2005-03-24,100.49389269179501,-0.0004504674771596599
2005-03-25,100.44859215214274,-0.0004508806632395628
2005-03-28,100.51650109047436,0.0006758282229082826
2005-03-29,100.51650109047436,0.0
2005-03-30,100.74232114393729,0.002244077012105553
2005-03-31,100.42516870551523,-0.0031531208290630805
2005-04-01,100.15256074420128,-0.0027182292861223
2005-04-04,99.98415521838648,-0.0016829052555491152
2005-04-05,99.98415521838648,0.0
2005-04-06,100.0520124969435,0.0006784501216446324
2005-04-07,99.9161037701693,-0.0013593041754645966
2005-04-08,99.9862775071199,0.0007020800791336406
2005-04-11,99.96589571254036,-0.00020386669794022444
2005-04-12,99.9160646452183,-0.0004986049592993423
2005-04-13,100.05178870304907,0.0013574589755272993
2005-04-14,99.87049434634751,-0.0018136488202406412
2005-04-15,100.09208875849357,0.002216359675054496
2005-04-18,99.91540688377597,-0.0017667529920153294
2005-04-19,100.05113004811626,0.0013574589755272993
2005-04-20,99.8244182718865,-0.0022685303466204337
2005-04-21,100.05061632848653,0.0022633957624497987
2005-04-22,99.89202633506729,-0.0015863552123200045
2005-04-25,99.93731901835609,0.0004533136410401419
2005-04-26,99.91466327538292,-0.00022672522744281048
2005-04-27,99.82398288152608,-0.0009079905349484211
2005-04-28,99.86929838017028,0.0004538510172774225
2005-04-29,99.36822414278473,-0.005029928976020501
2005-05-02,99.64079200389278,0.0027392530933546557
2005-05-03,99.68619950127287,0.0004556081223387099
2005-05-04,99.54978949354333,-0.0013693312110184886
2005-05-05,99.29907167534704,-0.0025216936077053762
2005-05-06,99.48108148884872,0.0018312679758942679
2005-05-09,99.50382284996786,0.00022857373320570685
2005-05-10,99.32153048411742,-0.0018336938813126042
2005-05-11,99.00147590021314,-0.003227612041447501
2005-05-12,99.0471783769193,0.00046152777643687615
2005-05-13,99.41144115554589,0.003670923324388373
2005-05-16,99.41144115554589,0.0
2005-05-17,99.45694440503883,0.00045762175982644624
2005-05-18,99.36584557141487,-0.0009163822719701545
2005-05-19,99.36584557141487,0.0
2005-05-20,99.24269733050977,-0.0012401103687479079
2005-05-23,99.45659553999177,0.0021529849353385875
2005-05-24,99.59294203667862,0.0013699757323908015
2005-05-25,99.54747277919932,-0.00045665525314382257
2005-05-26,99.6383279834039,0.0009122659362037731
2005-05-27,99.6383279834039,0.0
2005-05-31,99.91013299287282,0.0027242021936341064
2005-06-01,100.13611935231263,0.002259342056367912
2005-06-02,100.09090277440966,-0.0004516531104678436
2005-06-03,99.77337627164778,-0.0031774239141041365
2005-06-06,99.68256571795276,-0.0009105826486179356
2005-06-07,99.59167085793167,-0.0009122590846324015
2005-06-08,99.45513918452235,-0.001371855140936588
2005-06-09,99.54607734122118,0.00091394580009612
2005-06-10,99.5688108396871,0.0002283455423389026
2005-06-13,99.72765453153389,0.0015940445826349646
2005-06-14,99.81834013723412,0.0009089193906794741
2005-06-15,99.63663704274754,-0.001821996596142442
2005-06-16,99.59118966638688,-0.0004562352348030999
2005-06-17,99.6139125505035,0.0002281355644237998
2005-06-20,99.59118448189753,-0.00022818762213599615
2005-06-21,99.59118448189753,0.0
2005-06-22,99.4546534752682,-0.001371855140936588
2005-06-23,99.59099730955022,0.0013699757323908015
2005-06-24,99.6137201497784,0.0002281355644237998
2005-06-27,99.45443022396593,-0.0016003560540487315
2005-06-28,99.59077375218948,0.0013699757323908015
2005-06-29,99.59077375218948,0.0
2005-06-30,99.54530548464264,-0.00045665525314382257
2005-07-01,99.6361587107961,0.0009122659362037731
2005-07-05,100.09198116549521,0.004564436902763141
2005-07-06,100.09198116549521,0.0
2005-07-07,100.22806407153791,0.0013586551142711087
2005-07-08,100.18268317671782,-0.0004528788622251038
2005-07-11,100.00082419597805,-0.0018169232136664945
2005-07-12,100.00082419597805,0.0
2005-07-13,99.89158749580184,-0.00109295505643017
2005-07-14,99.9097890342115,0.00018219632693347915
2005-07-15,100.02343272996885,0.0011368166530158542
2005-07-18,99.98705006323527,-0.0003638076027492326
2005-07-19,100.13688108977448,0.0014973826835333877
2005-07-20,99.97772186168847,-0.0015906811326928938
2005-07-21,98.94382193546028,-0.0103951459119327
2005-07-22,99.96702998916378,0.010288197643114408
2005-07-25,99.98975607199425,0.00022730994407340742
2005-07-26,99.87597773218809,-0.0011385478634216534
2005-07-27,99.71642700264846,-0.0015987658822648474
2005-07-28,99.67081810199888,-0.00045749066266638245
2005-07-29,99.73918003735002,0.0006856420306617856
2005-08-01,99.80750293943197,0.0006847811623083176
2005-08-02,99.853027329501,0.0004560179299997011
2005-08-03,99.78468949125067,-0.000684618538097806
2005-08-04,99.83249880933798,0.00047901004325800545
2005-08-05,99.89847552948446,0.0006606558924032819
2005-08-08,99.96668713682891,0.0006825762837589986
2005-08-09,99.96668713682891,0.0
2005-08-10,99.96668713682891,0.0
2005-08-11,100.08023002110264,0.0011351626716311922
2005-08-12,100.22534958707153,0.001448982016808845
2005-08-15,99.94337893302891,-0.0028173315845663334
2005-08-16,99.96611876212388,0.0002275012388628301
2005-08-17,99.98884463779984,0.00022730994407340742
2005-08-18,100.07968164664233,0.000908059021288959
2005-08-19,100.12507873672695,0.0004535066076925905
2005-08-22,100.19312271311075,0.0006793589250336934
2005-08-23,100.2611278201116,0.0006785100283874627
2005-08-24,100.53237269126868,0.0027017312359104194
2005-08-25,100.53237269126868,0.0
2005-08-26,100.30582052260453,-0.0022560675450386423
2005-08-29,100.4415697712724,0.0013524386958217037
2005-08-30,100.42346869597732,-0.0001802312187546924
2005-08-31,101.16013155920395,0.007308790413223437
2005-09-01,100.98016613354466,-0.0017805996653049937
2005-09-02,100.75467594367274,-0.0022355115403723154
2005-09-06,100.77722511572041,0.00022377769497767538
2005-09-07,100.79976045266723,0.00022359037642271878
2005-09-08,100.70951994690166,-0.0008956462116193962
2005-09-09,100.6643782653327,-0.00044833697639935034
2005-09-12,100.73204928509125,0.0006720181001060015
2005-09-13,100.82218800000784,0.0008944363774248945
2005-09-14,100.79964428670195,-0.00022362373304671276
2005-09-15,100.75454470039799,-0.0004475182310354686
2005-09-16,100.79962410833029,0.00044731804805055533
2005-09-19,100.82216277637863,0.00022357373665290293
2005-09-20,100.844687593344,0.000223386411973526
2005-09-21,100.844687593344,0.0
2005-09-22,100.8672071684635,0.0002232845538399843
2005-09-23,100.8672071684635,0.0
2005-09-26,100.8672071684635,0.0
2005-09-27,100.97970204026774,0.0011146554970075545
2005-09-28,101.20415766488378,0.0022203129087878756
2005-09-29,101.06930265964888,-0.0013333931698092918
2005-09-30,101.04682529864111,-0.00022242026232633175
2005-10-03,101.3382216561394,0.0028796253798744295
2005-10-04,100.02752118873262,-0.01301829159071773
2005-10-05,100.38505639631038,0.003567995493983968
2005-10-06,100.25080308997113,-0.001338278478435297
2005-10-07,100.69629605374394,0.004433940032280895
2005-10-11,101.84104858965354,0.01130423357874312
2005-10-12,101.59837920056023,-0.0023856683714020524
2005-10-13,101.86241596990737,0.002595457442770016
2005-10-14,101.5312924033579,-0.0032559892017375185
2005-10-17,101.72958921874022,0.0019511563337685726
2005-10-18,102.1900934310685,0.004516533069937769
2005-10-19,102.34333215855183,0.0014984226242086066
2005-10-20,102.4089562319567,0.0006410094477356594
2005-10-21,102.16774123157468,-0.002358187566392073
2005-10-24,102.25538667507928,0.0008574905371277372
2005-10-25,101.92564105463818,-0.0032299367946165493
2005-10-26,102.01349917355809,0.0008616112067247743
2005-10-27,102.123211249229,0.0010748883530747354
2005-10-28,102.16706490875038,0.00042932694614457886
2005-10-31,102.2328173341641,0.0006433705045253983
2005-11-01,102.1450771057721,-0.00085860786483454
2005-11-02,102.51656824200242,0.003630299596110759
2005-11-03,102.5820791543285,0.0006388234674934474
2005-11-04,103.10333566032,0.005068493771111065
2005-11-07,103.83613841655152,0.007082320302284451
2005-11-08,103.70670409157216,-0.0012473023901563725
2005-11-09,103.62032796438208,-0.0008332356020436039
2005-11-10,103.64191406054796,0.00020829743066583923
2005-11-14,103.55548668147617,-0.0008342516245366349
2005-11-15,103.36061836799502,-0.0018835495772232275
2005-11-16,103.66284356010924,0.0029197213108071328
2005-11-17,103.53316391809088,-0.0012517582798008944
2005-11-18,103.66268133409866,0.001250193339732335
2005-11-21,103.5762662509239,-0.0008339657114672579
2005-11-22,103.74880134563989,0.0016643924108732634
2005-11-23,103.61924122734113,-0.0012495670359745476
2005-11-25,103.7486395526935,0.0012480075666558346
2005-11-28,103.9852730792598,0.0022782378276077564
2005-11-29,103.87760679816817,-0.0010359357166967978
2005-11-30,104.00664934652801,0.001241484731237088
2005-12-01,104.11405632930506,0.001032160562437188
2005-12-02,104.54180429185493,0.004100038795855117
2005-12-05,104.81899157698504,0.0026479403265546987
2005-12-06,104.5624998263328,-0.002449995720558063
2005-12-07,104.64793568843459,0.0008167457482788894
2005-12-08,104.66928487821757,0.00020398885289247436
2005-12-09,104.54100834441716,-0.0012262929122614497
2005-12-12,104.21923016504866,-0.0030827559548480157
2005-12-13,104.34779785054121,0.0012328669876598669
2005-12-14,103.39595991139862,-0.00916364092049997
2005-12-15,102.6106316005078,-0.00762433968176524
2005-12-16,102.92819704254032,0.0030900798337808707
2005-12-19,102.74080241581528,-0.0018222938709887091
2005-12-20,102.43478193221083,-0.002983012930123892
2005-12-21,102.34725761992838,-0.0008548046284067465
2005-12-22,102.60914204327813,0.002555514892954379
2005-12-23,102.34658751451678,-0.0025620622848524658
2005-12-27,102.30281320559013,-0.0004277980726083032
2005-12-28,102.17128809403599,-0.0012864722608663113
2005-12-29,102.36818692138061,0.0019252898556707603
2005-12-30,102.06097025076122,-0.0030056074793218743
2006-01-03,100.21199133525849,-0.01828252676586547
2006-01-04,99.81428061983827,-0.0039765900311489345
2006-01-05,99.79217496819861,-0.0002214923526888227
2006-01-06,98.94513845551849,-0.008524233593262346
2006-01-09,98.87821427163598,-0.0006766055221795678
2006-01-10,98.69944638569243,-0.001809596632860036
2006-01-11,98.11499226494219,-0.005939156118204371
2006-01-12,98.15992882458296,0.0004578940618238494
2006-01-13,98.45115127748107,0.002962423742613987
2006-01-17,98.74151958649247,0.0029450234393275797
2006-01-18,98.94213390907873,0.002029650787081215
2006-01-19,98.65150403033037,-0.0029416947970721144
2006-01-20,98.62914681185538,-0.0002266539417348751
2006-01-23,98.44993018652356,-0.0018187285780109537
2006-01-24,98.67343413309575,0.0022676565319389393
2006-01-25,98.33703546958203,-0.003415036684383876
2006-01-26,98.26971246390193,-0.0006848494166050025
2006-01-27,98.14612710773469,-0.0012584053582007965
2006-01-30,98.33674934819985,0.0019403451711444539
2006-01-31,98.06689746252539,-0.00274793324730754
2006-02-01,98.47001931323345,0.004102256437614915
2006-02-02,98.64885714992052,0.001814518111752452
2006-02-03,98.46969451415193,-0.0018178165737559187
2006-02-06,98.60388108863123,0.0013617918567319061
2006-02-07,98.73789423078283,0.0013581834108408123
2006-02-08,98.55888607187296,-0.001814608507601164
2006-02-09,98.49171680632048,-0.0006817463856791362
2006-02-10,98.35718687689811,-0.0013668346416939325
2006-02-13,98.62551408678442,0.002724375029267541
2006-02-14,98.62551408678442,0.0
2006-02-15,98.6478654152038,0.0002266025813664923
2006-02-16,98.8263867927175,0.0018080476229222597
2006-02-17,98.98678785233105,0.0016217432944657813
2006-02-21,99.00460595435332,0.0001799886523125811
2006-02-22,99.35971134576674,0.003580339201957734
2006-02-23,99.31530317383603,-0.00044704335648514874
2006-02-24,98.93639666250435,-0.003822483973723544
2006-02-27,99.20314014403571,0.002692482752065571
2006-02-28,98.84619805432521,-0.00360458135772371
2006-03-01,98.91307701280202,0.0006763673764854695
2006-03-02,98.68963719612817,-0.002261506506108554
2006-03-03,98.68963719612817,0.0
2006-03-06,98.84579924315337,0.0015811044577365024
2006-03-07,98.73413017752969,-0.0011303686345203582
2006-03-08,99.1345151658884,0.004046983129892601
2006-03-09,99.3121360906009,0.0017901130708946008
2006-03-10,99.29659166067437,-0.0001565332010760554
2006-03-13,99.15649313379383,-0.001411905995810071
2006-03-14,99.04517893977169,-0.0011232418431296085
2006-03-15,98.5079490446154,-0.0054388530817903
2006-03-16,99.0643987488144,0.005632885185914251
2006-03-17,98.74061329191463,-0.0032737870769304666
2006-03-20,99.08552501650135,0.0034870222613358286
2006-03-21,98.9518276253084,-0.0013502241846951213
2006-03-22,99.1741554788281,0.002244308831754852
2006-03-23,99.33396390289377,0.0016100949330177003
2006-03-24,99.32286236795585,-0.00011176595496736748
2006-03-27,99.59294470594057,0.0027155459179192265
2006-03-28,99.59958172451178,6.663923283272982e-05
2006-03-29,99.57301806364438,-0.00026674011438471135
2006-03-30,99.30659602221168,-0.00267923087067771
2006-03-31,99.45733872374,0.0015168016332738105
2006-04-03,99.46398487707175,6.682192953399208e-05
2006-04-04,100.2071522992879,0.007443948729345696
2006-04-05,100.1185623926384,-0.0008844587182511205
2006-04-06,99.85204620400134,-0.0026655551864476403
2006-04-07,100.09354398980872,0.0024156362039051593
2006-04-10,100.338850833249,0.0024477776273524976
2006-04-11,100.5153291650717,0.0017572786111630324
2006-04-12,101.21618988306935,0.006948478266336493
2006-04-13,101.17237342986739,-0.0004329933783736452
2006-04-14,101.07368458181182,-0.0009759285976567815
2006-04-17,101.14600396228003,0.0007152556120726898
2006-04-18,101.18762509896534,0.00041141096974803607
2006-04-19,101.30357705837736,0.00114525441945417
2006-04-20,101.30357705837736,0.0
2006-04-21,101.08650993606909,-0.0021450379192214574
2006-04-24,100.70349372604011,-0.0037961907235287053
2006-04-25,100.68808146860032,-0.00015305761877066986
2006-04-26,101.12648036103181,0.004344578290435366
2006-04-27,100.6419248484675,-0.004803095346941875
2006-04-28,100.86390330104858,0.002203197241601383
2006-05-01,100.55305102536288,-0.003086656965176807
2006-05-02,100.64116285583879,0.0008758883708362654
2006-05-03,100.64116285583879,0.0
2006-05-04,100.83900933788885,0.0019639306785123847
