Date,NAV_1_year_eur_zcb_data,Log_Return_1_year_eur_zcb_data
2005-09-08,125.91848312047404,-0.0017163332598142216
2005-09-09,126.09362796771363,0.00138997189208047
2005-09-12,124.88813210824803,-0.009606316646135609
2005-09-13,124.78226264363883,-0.0008480738860510449
2005-09-14,124.77715358107444,-4.094465873010857e-05
2005-09-15,124.34235977234428,-0.003490647877080989
2005-09-16,124.37727406443427,0.00028075220102832284
2005-09-19,123.38451842806782,-0.008013834089573728
2005-09-20,123.19234573768514,-0.0015587247403910983
2005-09-21,123.20201521435452,7.848780821906863e-05
2005-09-22,123.56670034564361,0.002955685820665139
2005-09-23,122.41457034244351,-0.009367692306547151
2005-09-26,122.75376507399682,0.002767037165687332
2005-09-27,122.210718278189,-0.004433685062892787
2005-09-28,122.64957192846278,0.003584526668654013
2005-09-29,122.23115544868573,-0.003417311696581136
2005-09-30,122.31000748279152,0.0006448978641745463
2005-10-03,121.1561851915357,-0.009478366723506016
2005-10-04,121.22727386973095,0.0005865802931346765
2005-10-05,122.18057164852263,0.007832965703443114
2005-10-06,123.81370060416246,0.013277975414876778
2005-10-07,123.38382257464013,-0.0034780159390971686
2005-10-11,121.92738771286172,-0.011874320566751518
2005-10-12,122.37375603495579,0.0036542507494069635
2005-10-13,122.28861416860144,-0.0006959948088500057
2005-10-14,122.88770692604625,0.004887045756496338
2005-10-17,122.22837003294444,-0.005379806102553505
2005-10-18,121.665936518322,-0.004612116777668677
2005-10-19,121.87625342977448,0.0017271501400181253
2005-10-20,122.3195180110835,0.0036304074025563316
2005-10-21,121.68276063800357,-0.005219285836952302
2005-10-24,121.93010140583318,0.002030605861645152
2005-10-25,123.31474222956449,0.011292025684366396
2005-10-26,122.80916416056851,-0.004108327285402398
2005-10-27,123.62940901438785,0.00665681408734521
2005-10-28,122.89984433887929,-0.0059187037267890924
2005-10-31,122.08905348290746,-0.006619024970858368
2005-11-01,122.45021106595226,0.0029537820545715034
2005-11-02,122.89354458412937,0.0036139823451306957
2005-11-03,121.72667510881348,-0.009540326038953443
2005-11-04,120.3222039677261,-0.011604985809100753
2005-11-07,120.1327335078002,-0.0015759335294059102
2005-11-08,119.88548581498176,-0.0020602417680757627
2005-11-09,119.99006093602421,0.0008719115314916935
2005-11-10,118.95473237917795,-0.00866589325263663
2005-11-14,119.15462864528865,0.0016790294359863617
2005-11-15,119.56937441225503,0.0034746919366282812
2005-11-16,119.02387649119355,-0.004572626170071204
2005-11-17,119.75117169695162,0.006091905000251253
2005-11-18,120.0308272733498,0.002332582966179879
2005-11-21,119.65717883574702,-0.0031177925532704788
2005-11-22,120.45486726703105,0.006644326087449063
2005-11-23,120.4042395285308,-0.0004203929834286344
2005-11-25,119.57771177230207,-0.006888276554641033
2005-11-28,120.87541860742985,0.010793949179487734
2005-11-29,120.04782799653172,-0.00687018689739843
2005-11-30,120.4305463055634,0.0031829775401909103
2005-12-01,119.80378407241274,-0.00521793578983929
2005-12-02,119.5767413616793,-0.001896919378904548
2005-12-05,120.29557961773028,0.00599352526358707
2005-12-06,120.41687343804156,0.0010077902413223301
2005-12-07,119.60796246303708,-0.0067402528112184504
2005-12-08,120.58613643965036,0.008144907711795298
2005-12-09,120.60127317804076,0.00012551847904705883
2005-12-12,122.07616903537452,0.012155345002719193
2005-12-13,122.01278794103672,-0.0005193278429914584
2005-12-14,122.27721433587017,0.0021648573059948662
2005-12-15,122.21376143366278,-0.0005190613144908445
2005-12-16,122.70280705019809,0.003993574379472183
2005-12-19,122.65640162556768,-0.00037826520092065834
2005-12-20,121.31612906865075,-0.01098718807423363
2005-12-21,120.90617200448216,-0.003384968715047124
2005-12-22,121.31237595623898,0.003354031604737755
2005-12-23,121.31117213004632,-9.9234077002402e-06
2005-12-27,121.18417083692107,-0.0010474535567000034
2005-12-28,121.11144938862137,-0.0006002704499208285
2005-12-29,121.14010333598404,0.00023656358173168918
2005-12-30,121.05736560859494,-0.0006832253942877949
2006-01-03,119.7939281401988,-0.010491528094513163
2006-01-04,120.66160063638684,0.007216937506912751
2006-01-05,120.6449050313415,-0.00013837675056277687
2006-01-06,121.12449933986778,0.00396737493599628
2006-01-09,120.35857906389502,-0.006343490810303946
2006-01-10,120.22690617838339,-0.0010946038454989313
2006-01-11,120.94958017397342,0.005992923849501386
2006-01-12,120.05184127624686,-0.007450105851392846
2006-01-13,121.03838181593497,0.008184040260505315
2006-01-17,120.74204252043958,-0.002451310478908716
2006-01-18,120.72217865509012,-0.0001645284365324487
2006-01-19,120.52882804702259,-0.0016029002498967897
2006-01-20,120.98264819752912,0.0037581707644188645
2006-01-23,122.67948241801139,0.013927988290052776
2006-01-24,122.30267938536672,-0.00307616952194224
2006-01-25,122.09779089457663,-0.0016766623939298156
2006-01-26,121.81436446305646,-0.0023240052031855613
2006-01-27,120.60182826927704,-0.010003839201697172
2006-01-30,120.52072973716113,-0.0006726748077363643
2006-01-31,121.14812118590937,0.0051921698292430336
2006-02-01,120.34272604197908,-0.006670216609001767
2006-02-02,120.50418767743713,0.0013407824676086534
2006-02-03,119.95304910223615,-0.004584096097205444
2006-02-06,119.35201668566957,-0.0050231588567860195
2006-02-07,119.67011142416312,0.002661635797480498
2006-02-08,119.3936452388131,-0.0023129085935611215
2006-02-09,119.68830074317846,0.0024648925483813627
2006-02-10,118.85038982640118,-0.007025395847644904
2006-02-13,118.91325770491399,0.000528826678347794
2006-02-14,118.96047719630836,0.0003970130795164749
2006-02-15,118.67785709517248,-0.0023785744435959343
2006-02-16,118.88910637389645,0.001778440329567241
2006-02-17,119.2632210483005,0.0031418125213685142
2006-02-21,119.06361926716887,-0.0016750260066065196
2006-02-22,119.02271520811576,-0.00034360694867865494
2006-02-23,119.05752079202858,0.00029238532979908614
2006-02-24,118.62096003270894,-0.003673544603205833
2006-02-27,118.34855998010369,-0.002299031306409417
2006-02-28,119.14679806993497,0.006722161664509795
2006-03-01,119.03901062331765,-0.0009050703277960468
2006-03-02,120.2129448718394,0.009813450989548615
2006-03-03,120.26870282173799,0.0004637189692645759
2006-03-06,119.99610072047135,-0.0022691814549686755
2006-03-07,118.74497394028543,-0.010481130952383767
2006-03-08,119.11358438768995,0.0030994112221904434
2006-03-09,118.89458923940435,-0.0018402326840268332
2006-03-10,118.96194557072826,0.0005663610056216391
2006-03-13,119.53786184280156,0.0048294998449778
2006-03-14,120.08107294709751,0.00453396585984204
2006-03-15,120.5951418125782,0.004271877449637407
2006-03-16,121.6294658106342,0.008540257695689476
2006-03-17,121.78269892570215,0.0012590425419032368
2006-03-20,121.531563595258,-0.0020642885215369096
2006-03-21,120.98009411247071,-0.004547991123885789
2006-03-22,120.70904814060887,-0.002242931419800277
2006-03-23,119.65037024151538,-0.008809180455455267
2006-03-24,120.28706919632276,0.005307220505214055
2006-03-27,120.08535407937005,-0.0016783552917956476
2006-03-28,120.03292124837321,-0.0004367250410960398
2006-03-29,120.21990637335693,0.0015565699233487025
2006-03-30,121.58239704176755,0.011269579067005726
2006-03-31,121.06158865394822,-0.004292784641777777
2006-04-03,121.2989964080374,0.0019591290387672065
2006-04-04,122.52715970144223,0.010074174978378085
2006-04-05,122.82259138324932,0.002408250452954047
2006-04-06,122.16572968274741,-0.005362404800922242
2006-04-07,120.99468948431337,-0.00963190683666541
2006-04-10,121.18242643478578,0.0015504106353430567
2006-04-11,121.55188603808631,0.0030441504939884493
2006-04-12,121.22911170060482,-0.0026589768611215603
2006-04-13,121.23173270959032,2.1620059865592172e-05
2006-04-14,121.24171159125201,8.230906849291158e-05
2006-04-17,122.65220320157056,0.011566564395412655
2006-04-18,123.79336696892673,0.00926104634573719
2006-04-19,123.91541520475882,0.0009854171873706103
2006-04-20,123.23376030776747,-0.0055161553666912815
2006-04-21,123.56767005925505,0.0027058996759347304
2006-04-24,124.07255352511523,0.004077561860426011
2006-04-25,124.44327892829406,0.002983517585307426
2006-04-26,124.60959971595373,0.0013356265006050823
2006-04-27,125.44705071772789,0.0066981152576565985
2006-04-28,126.50411493479757,0.008391073854805186
2006-05-01,125.97606320265987,-0.0041829224453919685
2006-05-02,126.34921975851799,0.0029577442539074714
2006-05-03,126.43468132380251,0.0006761630639819524
2006-05-04,127.211987182807,0.006129063684518675
2006-05-05,127.49708422516423,0.002238610190378877
2006-05-08,127.27208530643458,-0.0017662967433568657
2006-05-09,127.90249042630487,0.004940981291586558
2006-05-10,127.9996924065188,0.000759680779684153
2006-05-11,128.76908662551202,0.005992913348934112
2006-05-12,129.5707095165738,0.006205977366632744
2006-05-15,128.2302699051613,-0.01039912023749881
2006-05-16,128.8560130688883,0.004867971890074162
2006-05-17,127.76695603608464,-0.00848765466779617
2006-05-18,128.88616627986687,0.00872163430739058
2006-05-19,128.04786964368492,-0.006525407253173852
2006-05-22,128.9619281034418,0.00711305422366141
2006-05-23,128.26522153882692,-0.005417066350096093
2006-05-24,128.1939009067851,-0.0005561949460039453
2006-05-25,128.5636010807398,0.002879763407788496
2006-05-26,127.86074259828611,-0.005482008709353281
2006-05-30,129.13165167447892,0.009890716341730834
2006-05-31,128.63096221893224,-0.0038848929850658557
2006-06-01,128.57594568621502,-0.0004277998130327624
2006-06-02,129.67486600333402,0.008510540143178605
2006-06-05,129.52464238706665,-0.0011591351698172518
2006-06-06,128.72205930701725,-0.006215650838675863
2006-06-07,128.52420723149334,-0.0015382311836715419
2006-06-08,127.03390429308767,-0.011663255949838403
2006-06-09,126.99252499104387,-0.00032578737989125985
2006-06-12,126.47566131856898,-0.0040783373756608544
2006-06-13,126.08928598598902,-0.0030596140764270535
2006-06-14,126.7188385105972,0.0049804872941650894
2006-06-15,127.02425748058664,0.002407309773626597
2006-06-16,127.08858028493552,0.0005062538853861966
2006-06-19,126.44703788981022,-0.005060778197403755
2006-06-20,126.53954509263166,0.0007313210515264984
2006-06-21,127.25537110723792,0.005640994890714328
2006-06-22,126.49940713569426,-0.005958242151822325
2006-06-23,125.87931017987306,-0.004914029282990375
2006-06-26,126.54858302569616,0.005302697776975306
2006-06-27,126.33759915852545,-0.0016686077056570217
2006-06-28,126.12099939079611,-0.001715923498904052
2006-06-29,127.32762217973419,0.009521708169306062
2006-06-30,128.52806854042842,0.009383845762694637
2006-07-03,128.74255484538534,0.0016673987245601199
2006-07-05,128.07504065512353,-0.005198364170850553
2006-07-06,128.49936281304244,0.0033075984122412807
2006-07-07,128.99675726768504,0.0038633209163010107
2006-07-10,128.2338053327772,-0.005932064716660097
2006-07-11,128.4774704918135,0.001898360182502651
2006-07-12,127.92062030341026,-0.004343644386703769
2006-07-13,127.79346282160559,-0.000994528660537814
2006-07-14,127.29277552423338,-0.003925636628700907
2006-07-17,126.05638356946342,-0.0097604568709871
2006-07-18,125.89608651588715,-0.0012724390052621405
2006-07-19,126.87316676030413,0.007731044012226654
2006-07-20,127.23477047176635,0.0028460658056279663
2006-07-21,127.99423803016049,0.005951281199602463
2006-07-24,127.20054251455674,-0.006220331568549752
2006-07-25,126.81147997192237,-0.0030633419873189343
2006-07-26,128.10301469146222,0.010133168555812663
2006-07-27,127.95848627522534,-0.0011288571771952366
2006-07-28,128.52711226070687,0.004433987095863543
2006-07-31,128.78411535992248,0.0019976056781883878
2006-08-01,129.2555810119797,0.003654214319118471
2006-08-02,128.98408259854438,-0.0021026863934882757
2006-08-03,129.04553690989104,0.0004763353341039114
2006-08-04,129.86655979340284,0.006342118780297107
2006-08-07,129.29526523265724,-0.004408793510109964
2006-08-08,128.77980045565823,-0.0039946940328252295
2006-08-09,129.8722082176543,0.008446980659466167
2006-08-10,129.0612279283333,-0.006264026408966608
2006-08-11,128.37608523413732,-0.005322805023210973
2006-08-14,128.37498957898472,-8.534765849754555e-06
2006-08-15,129.0790405492968,0.005469347091035207
2006-08-16,129.61417150460713,0.004137191806096652
2006-08-17,129.51627425483457,-0.0007555828041985075
2006-08-18,129.47990527900555,-0.00028084565674698026
2006-08-21,129.97432368363815,0.003811223313483477
2006-08-22,129.39863739849477,-0.004439068961406589
2006-08-23,129.09527277448865,-0.00234717145234217
2006-08-24,128.91358667914372,-0.0014083712145468023
2006-08-25,128.87853430312416,-0.00027194296010308396
2006-08-28,129.27151252517177,0.003044574505664158
2006-08-29,129.64669749650378,0.002898098468222627
2006-08-30,129.77999116379277,0.001027601899456065
2006-08-31,129.4620471018673,-0.002452875493992427
2006-09-01,129.74150621525104,0.0021562915946816323
2006-09-05,129.6620537582896,-0.0006125780190070945
2006-09-06,129.61148784295222,-0.0003900584353205531
2006-09-07,128.73533531087293,-0.0067827881947173626
2006-09-08,128.15689137101637,-0.004503405376874972
2006-09-11,128.55766398068832,0.0031223234281668533
2006-09-12,128.41209476928452,-0.0011329677677494663
2006-09-13,128.445973704155,0.00026379498427507684
2006-09-14,128.7225988342636,0.0021513144788011308
2006-09-15,128.01219575262226,-0.005534153607042554
2006-09-18,128.60109269789066,0.004589769942405925
2006-09-19,128.31792631618742,-0.00220432490712291
2006-09-20,128.44245871546184,0.0009700282154040392
2006-09-21,129.39366827067548,0.007378437473098756
2006-09-22,129.6197084889556,0.0017453946085110728
2006-09-25,129.11584717912027,-0.003894802517398834
2006-09-26,128.53200753463733,-0.004532082321887799
2006-09-27,128.73438970562944,0.001573327997052788
2006-09-28,128.71332038781884,-0.00016367842502844611
2006-09-29,128.3028717989833,-0.0031939539238396444
2006-10-02,129.15252771153223,0.006600436415945891
2006-10-03,129.10126339897798,-0.00039700724629938426
2006-10-04,128.88921415886566,-0.0016438536016562461
2006-10-05,128.724229907274,-0.0012808669574377242
2006-10-06,127.80927239213902,-0.007133270209314546
2006-10-10,127.11707824470061,-0.00543055550616348
2006-10-11,127.04560616070401,-0.0005624121105561431
2006-10-12,127.42380768719829,0.0029724735813637286
2006-10-13,126.87443425971883,-0.004320708455858621
2006-10-16,127.27809306648544,0.0031765109749683513
2006-10-17,127.33365326584268,0.00043643076990332867
2006-10-18,127.28658370969683,-0.0003697236106693746
2006-10-19,128.1878425338548,0.00705559907690095
2006-10-20,128.08436527141092,-0.0008075574714372447
2006-10-23,127.45630824506843,-0.00491552504978843
2006-10-24,127.54848779323434,0.0007229632823617572
2006-10-25,128.13695696093384,0.004603079438659522
2006-10-26,128.94136565203544,0.006258103042184041
2006-10-27,129.45313532084134,0.003961155024968923
2006-10-30,129.23562521428613,-0.0016816359347295716
2006-10-31,129.7416171326235,0.003907621825035794
2006-11-01,129.63585014669405,-0.0008155449499998852
2006-11-02,129.90309226697747,0.0020593612060311093
2006-11-03,129.16561020375767,-0.005693347349640093
2006-11-06,129.39038879792113,0.0017387231521203382
2006-11-07,129.94786399953526,0.004299219681362526
2006-11-08,129.76514922055227,-0.0014070516287372633
2006-11-09,130.51307409546123,0.005747134155245599
2006-11-13,130.50429162232953,-6.729416727399355e-05
2006-11-14,130.39598349090443,-0.0008302646488192092
2006-11-15,130.51771616778632,0.0009331260556581678
2006-11-16,130.21513439312614,-0.0023210110260027334
2006-11-17,130.79954926344323,0.00447803042130611
2006-11-20,130.51796474900857,-0.002155114818723115
2006-11-21,130.81406275890515,0.002266068490931693
2006-11-22,131.77535573849758,0.007321675636589867
2006-11-24,133.28814129039165,0.011414638336737217
2006-11-27,133.81618640317473,0.003953854325399535
2006-11-28,134.55503651689705,0.005506193789314814
2006-11-29,133.99738981479845,-0.004152988012118708
2006-11-30,135.0587160799527,0.007889297040509393
2006-12-01,135.9900067278507,0.006871785286333149
2006-12-04,135.98400371928503,-4.414398682267605e-05
2006-12-05,135.82154638878833,-0.0011953939114018057
2006-12-06,135.5025359791533,-0.0023515093378427927
2006-12-07,135.50803178906855,4.0557901201231185e-05
2006-12-08,136.62298853177475,0.008194310080429666
2006-12-11,135.2016358863962,-0.010457960552444684
2006-12-12,135.56126759872578,0.0026564342395746813
2006-12-13,134.8914512378573,-0.004953307426591059
2006-12-14,134.27519359518556,-0.004579012528302351
2006-12-15,133.70165090878504,-0.004280545680856767
2006-12-18,133.81206863164542,0.0008255107761993622
2006-12-19,134.8573325426315,0.007781080988184081
2006-12-20,134.66582723200986,-0.0014210678073784395
2006-12-21,134.64699839937902,-0.00013982871122001134
2006-12-22,134.18082076544698,-0.0034682281221427753
2006-12-26,133.95936544494262,-0.0016517879992984318
2006-12-27,134.12730719630704,0.0012528916240297579
2006-12-28,134.37555770456999,0.0018491465935932454
2006-12-29,134.90005085198217,0.0038955909413134087
2007-01-02,134.95565226405415,0.0004120825479452131
2007-01-03,129.74197504948245,-0.03939855191852943
2007-01-04,128.97392300264144,-0.005937434142820178
2007-01-05,127.89610208413487,-0.00839200481771632
2007-01-08,128.4863764356905,0.004604646915947795
2007-01-09,128.0653657439007,-0.003282075312689911
2007-01-10,127.49136010103051,-0.004492205057438856
2007-01-11,127.09643374433062,-0.0031024792470292642
2007-01-12,127.4079736923063,0.00244820988933521
2007-01-16,127.38750218934882,-0.00016068968988314737
2007-01-17,127.5965797678858,0.0016399268831936106
2007-01-18,127.79456819333873,0.0015504724161080096
2007-01-19,127.88794627448463,0.0007304221447587738
2007-01-22,127.74346854752281,-0.0011303598381744112
2007-01-23,128.47932528989435,0.005743897757784874
2007-01-24,127.88702573374,-0.004620735971377703
2007-01-25,127.6687974043456,-0.0017078725090998255
2007-01-26,127.55399188229734,-0.0008996495188575001
2007-01-29,127.92864171401486,0.002932881151244609
2007-01-30,127.96981646992637,0.0003218054267232748
2007-01-31,128.54062610334222,0.004450583530955917
2007-02-01,128.53697496222284,-2.8404972696856056e-05
2007-02-02,128.0299384104378,-0.003952475439637865
2007-02-05,127.76990979984855,-0.002033063756482111
2007-02-06,128.27927128442857,0.003978627499087191
2007-02-07,128.66433210574488,0.0029972422313736323
2007-02-08,128.81949902483277,0.0012052557800624761
2007-02-09,128.5003961079886,-0.002480205273341939
2007-02-12,128.11276602508298,-0.003021126231522948
2007-02-13,128.79856336710944,0.0053387989745366255
2007-02-14,129.8758494186184,0.008329330050127606
2007-02-15,129.85367095607336,-0.00017078122322758461
2007-02-16,129.8931595904241,0.00030405479498539647
2007-02-20,130.02347659485295,0.0010027600946308768
2007-02-21,129.95667999487029,-0.0005138592293248869
2007-02-22,129.8248534798576,-0.0010149029807071958
2007-02-23,130.26957940861953,0.0034197299590678146
2007-02-26,130.57825357350882,0.0023667001978968033
2007-02-27,130.99009177020994,0.0031489937093193737
2007-02-28,131.01264683852392,0.00017217429473796774
2007-03-01,130.446365158867,-0.004331711963520148
2007-03-02,130.41950971688036,-0.0002058946352741964
2007-03-05,129.6989424484785,-0.005540315233764699
2007-03-06,130.19209154539305,0.0037950496499519087
2007-03-07,130.5982443212343,0.003114786465245774
2007-03-08,130.2252084499657,-0.0028604492553005053
2007-03-09,129.94601953743367,-0.002146194426318718
2007-03-12,130.69992830048582,0.005784942154694631
2007-03-13,130.73493422848915,0.00026779847089956503
2007-03-14,131.21050019223316,0.003631034740501716
2007-03-15,131.6910972699235,0.0036561026458423094
2007-03-16,132.05096141754717,0.0027289115186176433
2007-03-19,132.02401335435286,-0.00020409403284900738
2007-03-20,132.07015584330463,0.0003494396681418246
2007-03-21,132.8978477427768,0.0062475059662153686
2007-03-22,132.28266498786274,-0.004639736549066103
